Format Version,1.21,Take Name,Take 2022-02-08 06.47.42 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-08 06.47.42.720 PM,Total Frames in Take,64656,Total Exported Frames,5775,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
2849,23.741667,-0.501258,0.174520,-0.158673,-0.500357,0.152188,-0.255947,-0.497752,0.361670,-0.046009
2850,23.750000,-0.501257,0.174437,-0.158684,-0.500350,0.152188,-0.255942,-0.497764,0.361585,-0.045974
2851,23.758333,-0.501262,0.174314,-0.158688,-0.500355,0.152195,-0.255954,-0.497759,0.361504,-0.045984
2852,23.766667,-0.501250,0.174237,-0.158714,-0.500356,0.152198,-0.255959,-0.497762,0.361404,-0.045982
2853,23.775000,-0.501259,0.174136,-0.158704,-0.500359,0.152186,-0.255944,-0.497757,0.361302,-0.045957
2854,23.783333,-0.501263,0.174028,-0.158670,-0.500362,0.152190,-0.255947,-0.497757,0.361225,-0.046003
2855,23.791667,-0.501278,0.174029,-0.158563,-0.500355,0.152189,-0.255953,-0.497737,0.361121,-0.046029
2856,23.800000,-0.501287,0.173931,-0.158559,-0.500356,0.152177,-0.255941,-0.497735,0.361031,-0.046031
2857,23.808333,-0.501286,0.173839,-0.158554,-0.500351,0.152196,-0.255961,-0.497720,0.360944,-0.046048
2858,23.816667,-0.501287,0.173742,-0.158536,-0.500357,0.152176,-0.255928,-0.497719,0.360844,-0.046040
2859,23.825000,-0.501291,0.173635,-0.158521,-0.500346,0.152184,-0.255952,-0.497715,0.360752,-0.046029
2860,23.833333,-0.501284,0.173558,-0.158516,-0.500352,0.152185,-0.255940,-0.497716,0.360672,-0.046032
2861,23.841667,-0.501288,0.173488,-0.158525,-0.500354,0.152191,-0.255955,-0.497718,0.360605,-0.046051
2862,23.850000,-0.501280,0.173412,-0.158512,-0.500348,0.152193,-0.255966,-0.497710,0.360541,-0.046070
2863,23.858333,-0.501268,0.173346,-0.158541,-0.500354,0.152180,-0.255936,-0.497726,0.360464,-0.046051
2864,23.866667,-0.501266,0.173281,-0.158566,-0.500355,0.152191,-0.255960,-0.497732,0.360390,-0.046046
2865,23.875000,-0.501257,0.173197,-0.158571,-0.500354,0.152185,-0.255943,-0.497731,0.360313,-0.046047
2866,23.883333,-0.501254,0.173119,-0.158563,-0.500359,0.152181,-0.255934,-0.497730,0.360234,-0.046037
2867,23.891667,-0.501249,0.173046,-0.158587,-0.500356,0.152191,-0.255960,-0.497724,0.360158,-0.046043
2868,23.900000,-0.501230,0.172994,-0.158634,-0.500354,0.152188,-0.255938,-0.497729,0.360075,-0.046049
2869,23.908333,-0.501230,0.172905,-0.158612,-0.500356,0.152179,-0.255924,-0.497737,0.359973,-0.046036
2870,23.916667,-0.501223,0.172789,-0.158612,-0.500352,0.152180,-0.255932,-0.497728,0.359887,-0.046046
2871,23.925000,-0.501223,0.172690,-0.158607,-0.500351,0.152173,-0.255927,-0.497723,0.359780,-0.046036
2872,23.933333,-0.501221,0.172611,-0.158620,-0.500352,0.152170,-0.255925,-0.497724,0.359690,-0.046030
2873,23.941667,-0.501212,0.172542,-0.158647,-0.500351,0.152193,-0.255951,-0.497715,0.359595,-0.046032
2874,23.950000,-0.501218,0.172438,-0.158616,-0.500352,0.152192,-0.255949,-0.497723,0.359504,-0.046008
2875,23.958333,-0.501221,0.172362,-0.158610,-0.500360,0.152179,-0.255939,-0.497720,0.359420,-0.046017
2876,23.966667,-0.501225,0.172278,-0.158621,-0.500355,0.152184,-0.255940,-0.497718,0.359336,-0.046014
2877,23.975000,-0.501227,0.172192,-0.158615,-0.500355,0.152185,-0.255949,-0.497712,0.359256,-0.045992
2878,23.983333,-0.501224,0.172125,-0.158628,-0.500358,0.152185,-0.255941,-0.497712,0.359191,-0.046009
2879,23.991667,-0.501232,0.172037,-0.158617,-0.500355,0.152187,-0.255949,-0.497722,0.359117,-0.045997
2880,24.000000,-0.501233,0.171958,-0.158609,-0.500357,0.152183,-0.255939,-0.497724,0.359043,-0.046011
2881,24.008333,-0.501229,0.171899,-0.158641,-0.500352,0.152176,-0.255923,-0.497723,0.358970,-0.046009
2882,24.016667,-0.501231,0.171805,-0.158627,-0.500353,0.152186,-0.255938,-0.497726,0.358897,-0.046007
2883,24.025000,-0.501214,0.171744,-0.158666,-0.500349,0.152196,-0.255956,-0.497713,0.358828,-0.046065
2884,24.033333,-0.501212,0.171645,-0.158645,-0.500350,0.152186,-0.255947,-0.497718,0.358736,-0.046014
2885,24.041667,-0.501201,0.171560,-0.158642,-0.500355,0.152185,-0.255951,-0.497716,0.358664,-0.046036
2886,24.050000,-0.501203,0.171479,-0.158646,-0.500354,0.152181,-0.255937,-0.497720,0.358588,-0.046035
2887,24.058333,-0.501202,0.171400,-0.158636,-0.500359,0.152187,-0.255950,-0.497713,0.358510,-0.046054
2888,24.066667,-0.501197,0.171326,-0.158629,-0.500354,0.152167,-0.255928,-0.497722,0.358414,-0.046039
2889,24.075000,-0.501194,0.171254,-0.158623,-0.500357,0.152200,-0.255960,-0.497712,0.358324,-0.046046
2890,24.083333,-0.501195,0.171138,-0.158629,-0.500357,0.152183,-0.255941,-0.497712,0.358232,-0.046044
2891,24.091667,-0.501187,0.171076,-0.158648,-0.500354,0.152187,-0.255945,-0.497716,0.358146,-0.046045
2892,24.100000,-0.501186,0.170981,-0.158643,-0.500352,0.152186,-0.255955,-0.497706,0.358063,-0.046032
2893,24.108333,-0.501185,0.170918,-0.158682,-0.500350,0.152173,-0.255934,-0.497707,0.357966,-0.046023
2894,24.116667,-0.501180,0.170836,-0.158673,-0.500354,0.152187,-0.255956,-0.497704,0.357870,-0.046022
2895,24.125000,-0.501178,0.170751,-0.158678,-0.500354,0.152178,-0.255939,-0.497711,0.357776,-0.046003
2896,24.133333,-0.501173,0.170675,-0.158689,-0.500353,0.152185,-0.255950,-0.497714,0.357695,-0.046019
2897,24.141667,-0.501169,0.170585,-0.158675,-0.500351,0.152193,-0.255963,-0.497711,0.357616,-0.046002
2898,24.150000,-0.501173,0.170499,-0.158684,-0.500350,0.152191,-0.255958,-0.497709,0.357549,-0.046017
2899,24.158333,-0.501174,0.170425,-0.158695,-0.500354,0.152186,-0.255943,-0.497720,0.357471,-0.045973
2900,24.166667,-0.501163,0.170357,-0.158751,-0.500350,0.152194,-0.255962,-0.497713,0.357391,-0.046000
2901,24.175000,-0.501178,0.170259,-0.158704,-0.500355,0.152173,-0.255926,-0.497721,0.357305,-0.045980
2902,24.183333,-0.501168,0.170193,-0.158737,-0.500343,0.152194,-0.255959,-0.497717,0.357242,-0.046006
2903,24.191667,-0.501176,0.170103,-0.158717,-0.500359,0.152176,-0.255941,-0.497715,0.357148,-0.046017
2904,24.200000,-0.501178,0.170017,-0.158721,-0.500349,0.152188,-0.255954,-0.497712,0.357073,-0.046021
2905,24.208333,-0.501176,0.169930,-0.158705,-0.500362,0.152181,-0.255946,-0.497708,0.356992,-0.046019
2906,24.216667,-0.501184,0.169828,-0.158672,-0.500355,0.152186,-0.255948,-0.497699,0.356914,-0.046046
2907,24.225000,-0.501186,0.169752,-0.158667,-0.500353,0.152183,-0.255941,-0.497699,0.356828,-0.046028
2908,24.233333,-0.501190,0.169647,-0.158633,-0.500351,0.152199,-0.255964,-0.497706,0.356721,-0.046004
2909,24.241667,-0.501191,0.169516,-0.158601,-0.500357,0.152185,-0.255951,-0.497706,0.356616,-0.046002
2910,24.250000,-0.501172,0.169440,-0.158620,-0.500346,0.152191,-0.255968,-0.497699,0.356519,-0.046006
2911,24.258333,-0.501173,0.169373,-0.158616,-0.500354,0.152190,-0.255948,-0.497697,0.356437,-0.046004
2912,24.266667,-0.501171,0.169287,-0.158627,-0.500350,0.152186,-0.255949,-0.497699,0.356352,-0.046009
2913,24.275000,-0.501172,0.169217,-0.158649,-0.500348,0.152195,-0.255956,-0.497699,0.356271,-0.046003
2914,24.283333,-0.501169,0.169121,-0.158614,-0.500360,0.152176,-0.255941,-0.497708,0.356187,-0.045994
2915,24.291667,-0.501163,0.169063,-0.158646,-0.500352,0.152178,-0.255937,-0.497705,0.356115,-0.045998
2916,24.300000,-0.501159,0.168994,-0.158671,-0.500350,0.152170,-0.255928,-0.497709,0.356047,-0.045997
2917,24.308333,-0.501153,0.168932,-0.158686,-0.500353,0.152190,-0.255960,-0.497710,0.355976,-0.045978
2918,24.316667,-0.501142,0.168862,-0.158694,-0.500354,0.152184,-0.255945,-0.497705,0.355895,-0.045969
2919,24.325000,-0.501143,0.168792,-0.158685,-0.500349,0.152195,-0.255963,-0.497716,0.355814,-0.045930
2920,24.333333,-0.501140,0.168732,-0.158708,-0.500357,0.152186,-0.255942,-0.497712,0.355754,-0.045956
2921,24.341667,-0.501138,0.168666,-0.158735,-0.500350,0.152186,-0.255955,-0.497706,0.355677,-0.045953
2922,24.350000,-0.501139,0.168576,-0.158730,-0.500355,0.152171,-0.255921,-0.497702,0.355585,-0.045940
2923,24.358333,-0.501135,0.168516,-0.158753,-0.500350,0.152187,-0.255954,-0.497697,0.355508,-0.045951
2924,24.366667,-0.501138,0.168426,-0.158729,-0.500348,0.152184,-0.255941,-0.497695,0.355435,-0.045976
2925,24.375000,-0.501150,0.168315,-0.158680,-0.500351,0.152178,-0.255943,-0.497687,0.355350,-0.045983
2926,24.383333,-0.501144,0.168245,-0.158705,-0.500348,0.152186,-0.255942,-0.497685,0.355266,-0.045978
2927,24.391667,-0.501163,0.168131,-0.158652,-0.500351,0.152182,-0.255945,-0.497675,0.355175,-0.045977
2928,24.400000,-0.501159,0.168040,-0.158635,-0.500354,0.152183,-0.255948,-0.497685,0.355085,-0.045979
2929,24.408333,-0.501150,0.167981,-0.158667,-0.500351,0.152195,-0.255962,-0.497686,0.354984,-0.045943
2930,24.416667,-0.501162,0.167847,-0.158642,-0.500345,0.152186,-0.255958,-0.497696,0.354889,-0.045944
2931,24.425000,-0.501156,0.167754,-0.158636,-0.500351,0.152193,-0.255960,-0.497707,0.354799,-0.045942
2932,24.433333,-0.501150,0.167689,-0.158651,-0.500348,0.152189,-0.255946,-0.497702,0.354721,-0.045936
2933,24.441667,-0.501160,0.167589,-0.158624,-0.500353,0.152181,-0.255938,-0.497706,0.354638,-0.045929
2934,24.450000,-0.501143,0.167514,-0.158644,-0.500352,0.152188,-0.255946,-0.497695,0.354570,-0.045986
2935,24.458333,-0.501144,0.167427,-0.158637,-0.500352,0.152188,-0.255954,-0.497712,0.354465,-0.045935
2936,24.466667,-0.501132,0.167350,-0.158673,-0.500353,0.152185,-0.255957,-0.497693,0.354399,-0.045966
2937,24.475000,-0.501128,0.167286,-0.158678,-0.500349,0.152185,-0.255941,-0.497688,0.354326,-0.045991
2938,24.483333,-0.501137,0.167197,-0.158661,-0.500350,0.152180,-0.255953,-0.497685,0.354250,-0.045994
2939,24.491667,-0.501128,0.167146,-0.158696,-0.500352,0.152183,-0.255952,-0.497678,0.354164,-0.045980
2940,24.500000,-0.501136,0.167055,-0.158678,-0.500355,0.152174,-0.255930,-0.497674,0.354082,-0.046013
2941,24.508333,-0.501133,0.166982,-0.158705,-0.500351,0.152194,-0.255962,-0.497673,0.353998,-0.046009
2942,24.516667,-0.501133,0.166899,-0.158710,-0.500352,0.152174,-0.255940,-0.497665,0.353915,-0.046004
2943,24.525000,-0.501126,0.166818,-0.158722,-0.500350,0.152192,-0.255974,-0.497676,0.353826,-0.045989
2944,24.533333,-0.501123,0.166722,-0.158704,-0.500350,0.152190,-0.255959,-0.497677,0.353725,-0.045946
2945,24.541667,-0.501117,0.166664,-0.158744,-0.500345,0.152184,-0.255955,-0.497663,0.353639,-0.045951
2946,24.550000,-0.501126,0.166552,-0.158705,-0.500354,0.152187,-0.255952,-0.497657,0.353565,-0.045981
2947,24.558333,-0.501123,0.166475,-0.158726,-0.500347,0.152191,-0.255957,-0.497656,0.353471,-0.045980
2948,24.566667,-0.501128,0.166390,-0.158704,-0.500354,0.152191,-0.255960,-0.497662,0.353383,-0.045986
2949,24.575000,-0.501142,0.166246,-0.158676,-0.500350,0.152187,-0.255954,-0.497661,0.353289,-0.045987
2950,24.583333,-0.501139,0.166161,-0.158679,-0.500347,0.152186,-0.255942,-0.497668,0.353194,-0.045950
2951,24.591667,-0.501137,0.166060,-0.158653,-0.500353,0.152184,-0.255947,-0.497670,0.353126,-0.045964
2952,24.600000,-0.501141,0.165987,-0.158648,-0.500352,0.152174,-0.255936,-0.497664,0.353037,-0.045982
2953,24.608333,-0.501135,0.165876,-0.158624,-0.500348,0.152179,-0.255938,-0.497654,0.352963,-0.046020
2954,24.616667,-0.501134,0.165791,-0.158629,-0.500350,0.152194,-0.255959,-0.497654,0.352866,-0.046028
2955,24.625000,-0.501131,0.165720,-0.158631,-0.500349,0.152192,-0.255963,-0.497640,0.352807,-0.046083
2956,24.633333,-0.501125,0.165653,-0.158655,-0.500348,0.152198,-0.255965,-0.497639,0.352729,-0.046056
2957,24.641667,-0.501126,0.165605,-0.158675,-0.500347,0.152196,-0.255965,-0.497633,0.352655,-0.046066
2958,24.650000,-0.501126,0.165528,-0.158656,-0.500348,0.152189,-0.255953,-0.497621,0.352593,-0.046082
2959,24.658333,-0.501124,0.165469,-0.158668,-0.500352,0.152190,-0.255955,-0.497624,0.352504,-0.046053
2960,24.666667,-0.501116,0.165411,-0.158700,-0.500345,0.152195,-0.255962,-0.497623,0.352431,-0.046049
2961,24.675000,-0.501119,0.165325,-0.158683,-0.500346,0.152175,-0.255932,-0.497631,0.352355,-0.046029
2962,24.683333,-0.501119,0.165232,-0.158689,-0.500351,0.152174,-0.255939,-0.497644,0.352242,-0.045970
2963,24.691667,-0.501112,0.165145,-0.158679,-0.500341,0.152188,-0.255954,-0.497642,0.352148,-0.045950
2964,24.700000,-0.501106,0.165063,-0.158712,-0.500345,0.152184,-0.255950,-0.497641,0.352055,-0.045928
2965,24.708333,-0.501108,0.164983,-0.158734,-0.500350,0.152177,-0.255936,-0.497646,0.351964,-0.045914
2966,24.716667,-0.501097,0.164890,-0.158725,-0.500347,0.152187,-0.255947,-0.497645,0.351869,-0.045927
2967,24.725000,-0.501101,0.164801,-0.158716,-0.500354,0.152179,-0.255933,-0.497654,0.351790,-0.045930
2968,24.733333,-0.501107,0.164682,-0.158715,-0.500347,0.152185,-0.255948,-0.497647,0.351712,-0.045948
2969,24.741667,-0.501113,0.164588,-0.158697,-0.500350,0.152178,-0.255940,-0.497641,0.351619,-0.045950
2970,24.750000,-0.501114,0.164505,-0.158690,-0.500356,0.152177,-0.255938,-0.497626,0.351545,-0.046007
2971,24.758333,-0.501114,0.164397,-0.158654,-0.500348,0.152184,-0.255951,-0.497623,0.351450,-0.046028
2972,24.766667,-0.501125,0.164299,-0.158641,-0.500346,0.152173,-0.255932,-0.497625,0.351354,-0.045990
2973,24.775000,-0.501123,0.164205,-0.158622,-0.500347,0.152185,-0.255952,-0.497610,0.351286,-0.046056
2974,24.783333,-0.501118,0.164126,-0.158632,-0.500344,0.152200,-0.255981,-0.497607,0.351197,-0.046051
2975,24.791667,-0.501127,0.164050,-0.158632,-0.500351,0.152179,-0.255943,-0.497602,0.351131,-0.046063
2976,24.800000,-0.501127,0.163970,-0.158620,-0.500350,0.152174,-0.255936,-0.497597,0.351061,-0.046080
2977,24.808333,-0.501112,0.163914,-0.158651,-0.500344,0.152177,-0.255942,-0.497589,0.350988,-0.046080
2978,24.816667,-0.501125,0.163830,-0.158621,-0.500349,0.152186,-0.255945,-0.497610,0.350897,-0.046044
2979,24.825000,-0.501113,0.163758,-0.158627,-0.500346,0.152179,-0.255940,-0.497599,0.350822,-0.046047
2980,24.833333,-0.501117,0.163668,-0.158632,-0.500350,0.152180,-0.255947,-0.497602,0.350723,-0.046004
2981,24.841667,-0.501111,0.163596,-0.158628,-0.500349,0.152182,-0.255947,-0.497603,0.350635,-0.045999
2982,24.850000,-0.501102,0.163530,-0.158675,-0.500344,0.152199,-0.255973,-0.497602,0.350536,-0.045961
2983,24.858333,-0.501097,0.163435,-0.158684,-0.500350,0.152181,-0.255946,-0.497616,0.350453,-0.045929
2984,24.866667,-0.501085,0.163340,-0.158665,-0.500349,0.152186,-0.255953,-0.497605,0.350358,-0.045920
2985,24.875000,-0.501073,0.163274,-0.158702,-0.500349,0.152182,-0.255943,-0.497605,0.350255,-0.045906
2986,24.883333,-0.501068,0.163196,-0.158713,-0.500346,0.152181,-0.255941,-0.497605,0.350170,-0.045921
2987,24.891667,-0.501054,0.163122,-0.158718,-0.500352,0.152177,-0.255933,-0.497593,0.350093,-0.045942
2988,24.900000,-0.501049,0.163004,-0.158725,-0.500344,0.152186,-0.255958,-0.497579,0.350020,-0.045992
2989,24.908333,-0.501033,0.162938,-0.158745,-0.500349,0.152188,-0.255957,-0.497575,0.349926,-0.045985
2990,24.916667,-0.501007,0.162883,-0.158786,-0.500340,0.152184,-0.255947,-0.497546,0.349859,-0.046020
2991,24.925000,-0.501014,0.162800,-0.158772,-0.500349,0.152180,-0.255940,-0.497556,0.349774,-0.046017
2992,24.933333,-0.501026,0.162707,-0.158747,-0.500349,0.152177,-0.255950,-0.497552,0.349698,-0.046016
2993,24.941667,-0.501020,0.162624,-0.158762,-0.500345,0.152183,-0.255944,-0.497558,0.349606,-0.045997
2994,24.950000,-0.501029,0.162546,-0.158740,-0.500345,0.152177,-0.255940,-0.497561,0.349550,-0.046010
2995,24.958333,-0.501036,0.162477,-0.158734,-0.500343,0.152192,-0.255966,-0.497568,0.349474,-0.045978
2996,24.966667,-0.501039,0.162408,-0.158732,-0.500344,0.152192,-0.255966,-0.497566,0.349400,-0.045970
2997,24.975000,-0.501037,0.162330,-0.158714,-0.500345,0.152188,-0.255952,-0.497558,0.349330,-0.045964
2998,24.983333,-0.501023,0.162256,-0.158716,-0.500350,0.152203,-0.255970,-0.497555,0.349245,-0.045942
2999,24.991667,-0.501037,0.162155,-0.158688,-0.500345,0.152192,-0.255958,-0.497559,0.349146,-0.045913
3000,25.000000,-0.501041,0.162080,-0.158678,-0.500344,0.152197,-0.255962,-0.497550,0.349074,-0.045940
3001,25.008333,-0.501024,0.162009,-0.158704,-0.500349,0.152193,-0.255957,-0.497552,0.348996,-0.045952
3002,25.016667,-0.501020,0.161909,-0.158689,-0.500340,0.152192,-0.255970,-0.497557,0.348908,-0.045928
3003,25.025000,-0.501014,0.161840,-0.158731,-0.500340,0.152209,-0.255992,-0.497553,0.348810,-0.045897
3004,25.033333,-0.501012,0.161746,-0.158726,-0.500348,0.152181,-0.255948,-0.497547,0.348718,-0.045897
3005,25.041667,-0.501000,0.161668,-0.158739,-0.500341,0.152197,-0.255967,-0.497547,0.348632,-0.045908
3006,25.050000,-0.500993,0.161595,-0.158763,-0.500343,0.152192,-0.255967,-0.497543,0.348533,-0.045901
3007,25.058333,-0.500990,0.161527,-0.158783,-0.500340,0.152196,-0.255972,-0.497555,0.348451,-0.045915
3008,25.066667,-0.500990,0.161408,-0.158783,-0.500342,0.152197,-0.255973,-0.497548,0.348369,-0.045940
3009,25.075000,-0.500980,0.161348,-0.158799,-0.500344,0.152191,-0.255951,-0.497550,0.348281,-0.045933
3010,25.083333,-0.500979,0.161265,-0.158812,-0.500349,0.152188,-0.255948,-0.497547,0.348199,-0.045943
3011,25.091667,-0.500978,0.161197,-0.158834,-0.500344,0.152198,-0.255957,-0.497545,0.348127,-0.045946
3012,25.100000,-0.500975,0.161113,-0.158825,-0.500348,0.152188,-0.255956,-0.497546,0.348053,-0.045958
3013,25.108333,-0.500986,0.161048,-0.158838,-0.500347,0.152187,-0.255942,-0.497552,0.347969,-0.045932
3014,25.116667,-0.500975,0.160979,-0.158881,-0.500347,0.152187,-0.255947,-0.497554,0.347892,-0.045905
3015,25.125000,-0.500984,0.160895,-0.158856,-0.500343,0.152194,-0.255960,-0.497559,0.347814,-0.045884
3016,25.133333,-0.500976,0.160838,-0.158864,-0.500344,0.152200,-0.255964,-0.497550,0.347740,-0.045884
3017,25.141667,-0.500978,0.160739,-0.158826,-0.500347,0.152198,-0.255960,-0.497552,0.347647,-0.045857
3018,25.150000,-0.500967,0.160645,-0.158817,-0.500350,0.152188,-0.255946,-0.497547,0.347570,-0.045876
3019,25.158333,-0.500961,0.160555,-0.158805,-0.500344,0.152201,-0.255969,-0.497548,0.347471,-0.045887
3020,25.166667,-0.500962,0.160447,-0.158787,-0.500336,0.152198,-0.255975,-0.497552,0.347389,-0.045891
3021,25.175000,-0.500966,0.160351,-0.158788,-0.500347,0.152197,-0.255968,-0.497547,0.347296,-0.045893
3022,25.183333,-0.500954,0.160279,-0.158793,-0.500342,0.152192,-0.255950,-0.497538,0.347219,-0.045928
3023,25.191667,-0.500953,0.160191,-0.158800,-0.500344,0.152189,-0.255947,-0.497537,0.347115,-0.045868
3024,25.200000,-0.500955,0.160099,-0.158791,-0.500343,0.152183,-0.255939,-0.497539,0.347039,-0.045872
3025,25.208333,-0.500960,0.160020,-0.158779,-0.500345,0.152192,-0.255957,-0.497541,0.346942,-0.045858
3026,25.216667,-0.500963,0.159932,-0.158767,-0.500347,0.152187,-0.255947,-0.497544,0.346869,-0.045876
3027,25.225000,-0.500960,0.159882,-0.158795,-0.500343,0.152186,-0.255947,-0.497548,0.346783,-0.045869
3028,25.233333,-0.500966,0.159771,-0.158804,-0.500344,0.152191,-0.255963,-0.497534,0.346704,-0.045907
3029,25.241667,-0.500965,0.159700,-0.158798,-0.500350,0.152196,-0.255954,-0.497542,0.346623,-0.045890
3030,25.250000,-0.500955,0.159640,-0.158832,-0.500345,0.152186,-0.255943,-0.497530,0.346550,-0.045890
3031,25.258333,-0.500959,0.159548,-0.158822,-0.500346,0.152196,-0.255955,-0.497541,0.346466,-0.045867
3032,25.266667,-0.500956,0.159475,-0.158839,-0.500338,0.152195,-0.255963,-0.497543,0.346385,-0.045861
3033,25.275000,-0.500959,0.159377,-0.158834,-0.500344,0.152197,-0.255956,-0.497543,0.346293,-0.045850
3034,25.283333,-0.500950,0.159295,-0.158858,-0.500345,0.152200,-0.255967,-0.497539,0.346219,-0.045842
3035,25.291667,-0.500942,0.159222,-0.158862,-0.500341,0.152198,-0.255966,-0.497537,0.346125,-0.045819
3036,25.300000,-0.500931,0.159141,-0.158869,-0.500342,0.152187,-0.255942,-0.497545,0.346024,-0.045784
3037,25.308333,-0.500924,0.159090,-0.158906,-0.500346,0.152198,-0.255968,-0.497539,0.345952,-0.045802
3038,25.316667,-0.500912,0.158999,-0.158894,-0.500340,0.152202,-0.255970,-0.497529,0.345874,-0.045808
3039,25.325000,-0.500922,0.158917,-0.158880,-0.500346,0.152204,-0.255966,-0.497530,0.345791,-0.045806
3040,25.333333,-0.500922,0.158828,-0.158863,-0.500343,0.152199,-0.255967,-0.497524,0.345712,-0.045848
3041,25.341667,-0.500922,0.158739,-0.158839,-0.500338,0.152199,-0.255965,-0.497515,0.345631,-0.045872
3042,25.350000,-0.500933,0.158634,-0.158798,-0.500349,0.152205,-0.255970,-0.497518,0.345543,-0.045858
3043,25.358333,-0.500930,0.158538,-0.158789,-0.500341,0.152199,-0.255959,-0.497513,0.345465,-0.045868
3044,25.366667,-0.500940,0.158436,-0.158771,-0.500343,0.152188,-0.255948,-0.497516,0.345356,-0.045852
3045,25.375000,-0.500935,0.158346,-0.158746,-0.500343,0.152195,-0.255946,-0.497523,0.345281,-0.045862
3046,25.383333,-0.500939,0.158255,-0.158739,-0.500342,0.152201,-0.255954,-0.497523,0.345181,-0.045836
3047,25.391667,-0.500931,0.158057,-0.158830,-0.500340,0.152197,-0.255957,-0.497518,0.345102,-0.045848
3048,25.400000,-0.500934,0.157978,-0.158819,-0.500342,0.152202,-0.255967,-0.497525,0.345021,-0.045814
3049,25.408333,-0.500934,0.157907,-0.158835,-0.500341,0.152197,-0.255952,-0.497526,0.344936,-0.045818
3050,25.416667,-0.500933,0.157838,-0.158833,-0.500345,0.152210,-0.255978,-0.497530,0.344870,-0.045797
3051,25.425000,-0.500926,0.157757,-0.158827,-0.500342,0.152209,-0.255978,-0.497523,0.344786,-0.045777
3052,25.433333,-0.500919,0.157681,-0.158833,-0.500337,0.152203,-0.255969,-0.497525,0.344703,-0.045788
3053,25.441667,-0.500918,0.157586,-0.158858,-0.500341,0.152196,-0.255967,-0.497517,0.344619,-0.045776
3054,25.450000,-0.500905,0.157507,-0.158870,-0.500332,0.152206,-0.255976,-0.497505,0.344550,-0.045823
3055,25.458333,-0.500912,0.157411,-0.158848,-0.500341,0.152204,-0.255966,-0.497511,0.344461,-0.045811
