Format Version,1.21,Take Name,zzz10,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.11.19.842 PM,Total Frames in Take,10525,Total Exported Frames,10525,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4782,39.850000,-0.279909,0.225225,0.383072,-0.278330,0.012599,0.253187,-0.265940,-0.015666,0.217782,-0.263778,0.005348,0.164451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,39.858333,-0.279891,0.225266,0.383083,-0.278336,0.012576,0.253168,-0.265957,-0.015693,0.217799,-0.263796,0.005303,0.164434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,39.866667,-0.279878,0.225314,0.383088,-0.278324,0.012619,0.253144,-0.265967,-0.015678,0.217788,-0.263780,0.005309,0.164400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,39.875000,-0.279880,0.225345,0.383088,-0.278281,0.012666,0.253121,-0.265967,-0.015589,0.217748,-0.263778,0.005349,0.164316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,39.883333,-0.279880,0.225358,0.383061,-0.278297,0.012708,0.253096,-0.265958,-0.015523,0.217707,-0.263757,0.005403,0.164220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,39.891667,-0.279876,0.225323,0.383035,-0.278273,0.012748,0.253087,-0.265946,-0.015463,0.217653,-0.263740,0.005445,0.164167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,39.900000,-0.279859,0.225262,0.382972,-0.278258,0.012739,0.253081,-0.265927,-0.015433,0.217608,-0.263713,0.005468,0.164136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,39.908333,-0.279845,0.225209,0.382924,-0.278258,0.012717,0.253064,-0.265908,-0.015459,0.217592,-0.263716,0.005477,0.164142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,39.916667,-0.279844,0.225180,0.382907,-0.278260,0.012690,0.253055,-0.265905,-0.015502,0.217580,-0.263707,0.005443,0.164193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,39.925000,-0.279843,0.225169,0.382906,-0.278281,0.012629,0.253065,-0.265897,-0.015577,0.217614,-0.263726,0.005408,0.164257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,39.933333,-0.279847,0.225194,0.382935,-0.278291,0.012593,0.253092,-0.265908,-0.015632,0.217657,-0.263747,0.005379,0.164309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,39.941667,-0.279857,0.225244,0.382982,-0.278293,0.012604,0.253103,-0.265935,-0.015641,0.217696,-0.263753,0.005354,0.164356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,39.950000,-0.279882,0.225289,0.383059,-0.278317,0.012622,0.253145,-0.265962,-0.015642,0.217771,-0.263779,0.005355,0.164372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,39.958333,-0.279907,0.225325,0.383124,-0.278331,0.012654,0.253183,-0.265969,-0.015579,0.217791,-0.263779,0.005383,0.164361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,39.966667,-0.279936,0.225340,0.383170,-0.278343,0.012690,0.253220,-0.265991,-0.015522,0.217807,-0.263769,0.005412,0.164337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,39.975000,-0.279956,0.225344,0.383178,-0.278359,0.012730,0.253233,-0.265992,-0.015462,0.217809,-0.263769,0.005430,0.164325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,39.983333,-0.279936,0.225327,0.383160,-0.278346,0.012727,0.253236,-0.265989,-0.015457,0.217792,-0.263770,0.005442,0.164307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799,39.991667,-0.279899,0.225296,0.383115,-0.278319,0.012695,0.253225,-0.265957,-0.015491,0.217772,-0.263767,0.005439,0.164287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,40.000000,-0.279861,0.225268,0.383054,-0.278295,0.012674,0.253185,-0.265956,-0.015528,0.217729,-0.263762,0.005422,0.164297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,40.008333,-0.279831,0.225233,0.382985,-0.278279,0.012652,0.253121,-0.265933,-0.015564,0.217703,-0.263744,0.005405,0.164301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,40.016667,-0.279820,0.225208,0.382939,-0.278276,0.012618,0.253109,-0.265929,-0.015588,0.217667,-0.263738,0.005392,0.164291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,40.025000,-0.279827,0.225189,0.382913,-0.278266,0.012609,0.253095,-0.265909,-0.015593,0.217649,-0.263725,0.005390,0.164265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,40.033333,-0.279851,0.225188,0.382904,-0.278250,0.012616,0.253083,-0.265899,-0.015574,0.217644,-0.263713,0.005395,0.164249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,40.041667,-0.279872,0.225195,0.382927,-0.278281,0.012634,0.253107,-0.265912,-0.015538,0.217654,-0.263711,0.005414,0.164236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806,40.050000,-0.279888,0.225230,0.382954,-0.278282,0.012662,0.253116,-0.265922,-0.015507,0.217670,-0.263719,0.005418,0.164223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,40.058333,-0.279893,0.225253,0.382999,-0.278304,0.012673,0.253137,-0.265940,-0.015502,0.217697,-0.263748,0.005433,0.164216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,40.066667,-0.279895,0.225283,0.383032,-0.278307,0.012672,0.253163,-0.265968,-0.015509,0.217721,-0.263760,0.005417,0.164233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,40.075000,-0.279887,0.225296,0.383075,-0.278332,0.012663,0.253181,-0.265984,-0.015530,0.217752,-0.263779,0.005410,0.164275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,40.083333,-0.279896,0.225294,0.383085,-0.278347,0.012656,0.253191,-0.266005,-0.015553,0.217759,-0.263813,0.005388,0.164324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,40.091667,-0.279899,0.225276,0.383089,-0.278339,0.012644,0.253201,-0.265996,-0.015576,0.217771,-0.263809,0.005376,0.164361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812,40.100000,-0.279895,0.225258,0.383071,-0.278333,0.012636,0.253201,-0.265972,-0.015581,0.217773,-0.263791,0.005373,0.164384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,40.108333,-0.279892,0.225234,0.383069,-0.278325,0.012636,0.253202,-0.265960,-0.015567,0.217762,-0.263764,0.005391,0.164375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,40.116667,-0.279889,0.225231,0.383051,-0.278304,0.012635,0.253209,-0.265938,-0.015563,0.217750,-0.263744,0.005422,0.164341,,,,,,,,,,,,,,,,,,,,,,,,,-0.245260,0.029549,0.275475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,40.125000,-0.279881,0.225237,0.383036,-0.278292,0.012647,0.253184,-0.265922,-0.015542,0.217750,-0.263727,0.005418,0.164326,,,,,,,,,,,,,,,,,,,,,,,,,-0.245127,0.029602,0.275432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,40.133333,-0.279866,0.225248,0.383042,-0.278280,0.012656,0.253171,-0.265921,-0.015530,0.217725,-0.263724,0.005424,0.164282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,40.141667,-0.279855,0.225268,0.383025,-0.278270,0.012666,0.253149,-0.265912,-0.015532,0.217724,-0.263713,0.005416,0.164265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,40.150000,-0.279835,0.225267,0.383024,-0.278275,0.012672,0.253129,-0.265928,-0.015528,0.217715,-0.263731,0.005416,0.164234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,40.158333,-0.279834,0.225257,0.383003,-0.278269,0.012668,0.253132,-0.265940,-0.015519,0.217688,-0.263746,0.005417,0.164228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,40.166667,-0.279840,0.225239,0.382961,-0.278286,0.012666,0.253117,-0.265954,-0.015518,0.217671,-0.263750,0.005416,0.164222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,40.175000,-0.279859,0.225217,0.382957,-0.278309,0.012657,0.253127,-0.265961,-0.015518,0.217670,-0.263771,0.005420,0.164233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,40.183333,-0.279893,0.225199,0.382960,-0.278318,0.012636,0.253142,-0.265956,-0.015524,0.217675,-0.263767,0.005421,0.164243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,40.191667,-0.279914,0.225209,0.382965,-0.278328,0.012632,0.253153,-0.265964,-0.015537,0.217689,-0.263765,0.005408,0.164275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4824,40.200000,-0.279931,0.225223,0.383001,-0.278332,0.012618,0.253164,-0.265963,-0.015551,0.217717,-0.263762,0.005403,0.164294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,40.208333,-0.279926,0.225254,0.383036,-0.278336,0.012625,0.253175,-0.265955,-0.015579,0.217750,-0.263764,0.005400,0.164311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,40.216667,-0.279898,0.225278,0.383069,-0.278316,0.012626,0.253193,-0.265951,-0.015582,0.217779,-0.263762,0.005391,0.164328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,40.225000,-0.279878,0.225295,0.383078,-0.278298,0.012641,0.253193,-0.265962,-0.015569,0.217772,-0.263754,0.005393,0.164331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,40.233333,-0.279858,0.225296,0.383084,-0.278293,0.012661,0.253192,-0.265953,-0.015555,0.217768,-0.263758,0.005403,0.164316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,40.241667,-0.279860,0.225280,0.383064,-0.278296,0.012672,0.253200,-0.265953,-0.015532,0.217743,-0.263762,0.005432,0.164298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,40.250000,-0.279860,0.225253,0.383045,-0.278293,0.012678,0.253192,-0.265955,-0.015498,0.217715,-0.263760,0.005448,0.164281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,40.258333,-0.279864,0.225234,0.383024,-0.278290,0.012676,0.253180,-0.265943,-0.015489,0.217712,-0.263746,0.005445,0.164275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,40.266667,-0.279880,0.225222,0.383006,-0.278298,0.012669,0.253171,-0.265943,-0.015497,0.217700,-0.263755,0.005451,0.164255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,40.275000,-0.279885,0.225220,0.382985,-0.278295,0.012657,0.253156,-0.265938,-0.015514,0.217698,-0.263738,0.005430,0.164260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,40.283333,-0.279879,0.225249,0.382916,-0.278295,0.012592,0.253185,-0.265945,-0.015535,0.217709,-0.263744,0.005404,0.164265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,40.291667,-0.279887,0.225404,0.382821,-0.278315,0.012633,0.253104,-0.265962,-0.015573,0.217700,-0.263747,0.005387,0.164276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,40.300000,-0.279900,0.225621,0.382741,-0.278251,0.012744,0.253040,-0.265956,-0.015591,0.217723,-0.263759,0.005374,0.164276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,40.308333,-0.279879,0.225908,0.382713,-0.278268,0.012724,0.253048,-0.265977,-0.015558,0.217795,-0.263763,0.005386,0.164272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,40.316667,-0.279900,0.226298,0.382734,-0.278298,0.012868,0.253032,-0.266020,-0.015477,0.217885,-0.263764,0.005408,0.164268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,40.325000,-0.279879,0.226779,0.382852,-0.278224,0.013090,0.252975,-0.266026,-0.015361,0.217958,-0.263767,0.005468,0.164232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,40.333333,-0.279893,0.227230,0.382901,-0.278138,0.013292,0.253034,-0.266051,-0.015184,0.218054,-0.263766,0.005578,0.164168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,40.341667,-0.279888,0.227639,0.383016,-0.278174,0.013501,0.253059,-0.266095,-0.014933,0.218112,-0.263792,0.005730,0.164103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,40.350000,-0.279898,0.228075,0.383104,-0.278192,0.013826,0.253063,-0.266158,-0.014691,0.218140,-0.263803,0.005901,0.164066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,40.358333,-0.279914,0.228389,0.383132,-0.278172,0.014153,0.253046,-0.266171,-0.014446,0.218158,-0.263866,0.006119,0.163988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,40.366667,-0.279926,0.228647,0.383101,-0.278182,0.014410,0.253049,-0.266201,-0.014190,0.218178,-0.263887,0.006299,0.163959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,40.375000,-0.279940,0.228895,0.383046,-0.278257,0.014702,0.253059,-0.266210,-0.013941,0.218219,-0.263893,0.006476,0.163956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846,40.383333,-0.279931,0.229147,0.382978,-0.278315,0.014963,0.253050,-0.266248,-0.013705,0.218197,-0.263933,0.006646,0.163925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847,40.391667,-0.279950,0.229431,0.382912,-0.278304,0.015201,0.253017,-0.266265,-0.013476,0.218180,-0.264016,0.006808,0.163816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,40.400000,-0.279948,0.229765,0.382900,-0.278281,0.015453,0.252984,-0.266309,-0.013216,0.218153,-0.264056,0.006965,0.163687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,40.408333,-0.279954,0.230104,0.382895,-0.278284,0.015708,0.252937,-0.266340,-0.012994,0.218134,-0.264078,0.007089,0.163595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,40.416667,-0.279938,0.230475,0.382893,-0.278251,0.015998,0.252902,-0.266373,-0.012751,0.218105,-0.264074,0.007225,0.163507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,40.425000,-0.279942,0.230854,0.382910,-0.278222,0.016256,0.252900,-0.266434,-0.012472,0.218094,-0.264062,0.007367,0.163409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,40.433333,-0.279934,0.231252,0.382949,-0.278231,0.016587,0.252889,-0.266480,-0.012160,0.218067,-0.264071,0.007576,0.163294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,40.441667,-0.279938,0.231609,0.382974,-0.278253,0.016954,0.252848,-0.266534,-0.011806,0.218035,-0.264122,0.007808,0.163165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,40.450000,-0.279946,0.231947,0.382943,-0.278271,0.017308,0.252840,-0.266581,-0.011414,0.217996,-0.264226,0.008081,0.163033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,40.458333,-0.279946,0.232236,0.382986,-0.278300,0.017697,0.252784,-0.266643,-0.011087,0.217934,-0.264272,0.008336,0.162969,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242520,0.036980,0.275812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,40.466667,-0.279948,0.232418,0.383072,-0.278347,0.018103,0.252848,-0.266723,-0.010713,0.217879,-0.264360,0.008583,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242664,0.037149,0.275785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,40.475000,-0.279955,0.232498,0.383130,-0.278475,0.018326,0.252930,-0.266767,-0.010346,0.217925,-0.264415,0.008791,0.162899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,40.483333,-0.279952,0.232485,0.383203,-0.278548,0.018609,0.253027,-0.266808,-0.010027,0.217886,-0.264458,0.009001,0.162852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,40.491667,-0.279975,0.232405,0.383217,-0.278531,0.018718,0.253068,-0.266782,-0.009919,0.217869,-0.264415,0.009099,0.162858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,40.500000,-0.280002,0.232275,0.383162,-0.278549,0.018566,0.253110,-0.266744,-0.009968,0.217905,-0.264399,0.009041,0.162869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,40.508333,-0.280013,0.232179,0.383082,-0.278580,0.018364,0.253044,-0.266770,-0.010235,0.217929,-0.264426,0.008864,0.162929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
