Format Version,1.21,Take Name,zzz70,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.17.13.611 PM,Total Frames in Take,10941,Total Exported Frames,10941,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5563,46.358333,-0.279842,0.231035,0.383090,-0.278431,0.017890,0.253318,-0.266666,-0.010102,0.218223,-0.264318,0.008928,0.162763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5564,46.366667,-0.279858,0.231004,0.383075,-0.278435,0.017880,0.253327,-0.266668,-0.010095,0.218207,-0.264296,0.008921,0.162758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5565,46.375000,-0.279885,0.230990,0.383084,-0.278449,0.017864,0.253320,-0.266676,-0.010115,0.218217,-0.264310,0.008905,0.162767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566,46.383333,-0.279912,0.231000,0.383084,-0.278464,0.017835,0.253333,-0.266694,-0.010144,0.218233,-0.264326,0.008890,0.162791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5567,46.391667,-0.279919,0.231017,0.383111,-0.278459,0.017805,0.253355,-0.266675,-0.010194,0.218295,-0.264328,0.008873,0.162823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568,46.400000,-0.279922,0.231042,0.383122,-0.278471,0.017810,0.253360,-0.266698,-0.010216,0.218308,-0.264333,0.008863,0.162860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5569,46.408333,-0.279896,0.231060,0.383152,-0.278467,0.017825,0.253363,-0.266699,-0.010220,0.218321,-0.264340,0.008862,0.162880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5570,46.416667,-0.279890,0.231061,0.383167,-0.278466,0.017826,0.253374,-0.266692,-0.010210,0.218328,-0.264347,0.008882,0.162877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5571,46.425000,-0.279881,0.231057,0.383170,-0.278467,0.017850,0.253382,-0.266704,-0.010182,0.218317,-0.264348,0.008886,0.162875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5572,46.433333,-0.279893,0.231047,0.383158,-0.278467,0.017861,0.253381,-0.266700,-0.010168,0.218320,-0.264353,0.008909,0.162855,,,,,,,,,,,,,,,,-0.243936,0.036222,0.274861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5573,46.441667,-0.279895,0.231040,0.383157,-0.278465,0.017870,0.253386,-0.266705,-0.010121,0.218282,-0.264336,0.008916,0.162836,,,,,,,,,,,,,,,,-0.243996,0.036242,0.274834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5574,46.450000,-0.279897,0.231040,0.383150,-0.278472,0.017886,0.253367,-0.266702,-0.010102,0.218270,-0.264327,0.008916,0.162821,,,,,,,,,,,,,,,,-0.243924,0.036210,0.274896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5575,46.458333,-0.279895,0.231051,0.383143,-0.278453,0.017887,0.253359,-0.266683,-0.010103,0.218261,-0.264317,0.008923,0.162797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,46.466667,-0.279887,0.231048,0.383121,-0.278457,0.017884,0.253333,-0.266679,-0.010117,0.218261,-0.264311,0.008913,0.162795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577,46.475000,-0.279877,0.231045,0.383100,-0.278447,0.017865,0.253317,-0.266677,-0.010147,0.218245,-0.264314,0.008899,0.162793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,46.483333,-0.279870,0.231028,0.383083,-0.278444,0.017834,0.253297,-0.266671,-0.010176,0.218237,-0.264324,0.008877,0.162798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,46.491667,-0.279873,0.231010,0.383050,-0.278443,0.017807,0.253295,-0.266677,-0.010205,0.218232,-0.264326,0.008861,0.162818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580,46.500000,-0.279869,0.230975,0.383070,-0.278437,0.017784,0.253314,-0.266676,-0.010218,0.218239,-0.264318,0.008858,0.162829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5581,46.508333,-0.279885,0.230971,0.383062,-0.278457,0.017788,0.253325,-0.266677,-0.010203,0.218246,-0.264330,0.008863,0.162826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5582,46.516667,-0.279892,0.230980,0.383088,-0.278456,0.017806,0.253349,-0.266684,-0.010179,0.218254,-0.264334,0.008876,0.162831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5583,46.525000,-0.279900,0.231017,0.383133,-0.278461,0.017837,0.253373,-0.266686,-0.010164,0.218304,-0.264331,0.008885,0.162846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,46.533333,-0.279905,0.231064,0.383176,-0.278471,0.017871,0.253387,-0.266704,-0.010143,0.218324,-0.264333,0.008900,0.162842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585,46.541667,-0.279889,0.231109,0.383217,-0.278461,0.017891,0.253403,-0.266699,-0.010135,0.218344,-0.264334,0.008913,0.162850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5586,46.550000,-0.279884,0.231129,0.383228,-0.278457,0.017912,0.253404,-0.266690,-0.010125,0.218350,-0.264326,0.008921,0.162858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587,46.558333,-0.279880,0.231127,0.383226,-0.278462,0.017909,0.253392,-0.266694,-0.010135,0.218346,-0.264333,0.008916,0.162843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588,46.566667,-0.279881,0.231102,0.383186,-0.278468,0.017896,0.253373,-0.266689,-0.010150,0.218322,-0.264339,0.008921,0.162844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,46.575000,-0.279899,0.231047,0.383125,-0.278470,0.017867,0.253347,-0.266706,-0.010145,0.218257,-0.264337,0.008903,0.162840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590,46.583333,-0.279908,0.230983,0.383068,-0.278473,0.017827,0.253327,-0.266697,-0.010164,0.218234,-0.264343,0.008893,0.162826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5591,46.591667,-0.279912,0.230953,0.383025,-0.278467,0.017797,0.253309,-0.266687,-0.010176,0.218206,-0.264329,0.008876,0.162821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,46.600000,-0.279911,0.230942,0.383001,-0.278459,0.017774,0.253306,-0.266692,-0.010207,0.218201,-0.264335,0.008864,0.162804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593,46.608333,-0.279895,0.230967,0.383024,-0.278439,0.017755,0.253317,-0.266682,-0.010228,0.218223,-0.264323,0.008847,0.162805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,46.616667,-0.279877,0.231004,0.383070,-0.278425,0.017765,0.253318,-0.266659,-0.010227,0.218265,-0.264310,0.008831,0.162807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5595,46.625000,-0.279867,0.231064,0.383101,-0.278427,0.017803,0.253331,-0.266663,-0.010218,0.218290,-0.264311,0.008847,0.162807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5596,46.633333,-0.279863,0.231099,0.383136,-0.278429,0.017858,0.253344,-0.266661,-0.010187,0.218310,-0.264311,0.008874,0.162808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597,46.641667,-0.279868,0.231099,0.383169,-0.278437,0.017903,0.253363,-0.266676,-0.010125,0.218284,-0.264302,0.008911,0.162816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5598,46.650000,-0.279884,0.231081,0.383179,-0.278458,0.017913,0.253376,-0.266691,-0.010097,0.218278,-0.264325,0.008931,0.162826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5599,46.658333,-0.279890,0.231052,0.383179,-0.278464,0.017902,0.253389,-0.266690,-0.010104,0.218285,-0.264329,0.008941,0.162845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,46.666667,-0.279913,0.231005,0.383165,-0.278473,0.017858,0.253403,-0.266704,-0.010148,0.218312,-0.264351,0.008910,0.162877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601,46.675000,-0.279912,0.231007,0.383158,-0.278475,0.017814,0.253393,-0.266702,-0.010193,0.218320,-0.264342,0.008884,0.162895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5602,46.683333,-0.279908,0.231010,0.383162,-0.278464,0.017783,0.253392,-0.266690,-0.010235,0.218346,-0.264340,0.008861,0.162900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5603,46.691667,-0.279903,0.231042,0.383155,-0.278467,0.017786,0.253377,-0.266693,-0.010249,0.218348,-0.264347,0.008847,0.162881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5604,46.700000,-0.279894,0.231071,0.383154,-0.278455,0.017808,0.253369,-0.266704,-0.010218,0.218323,-0.264350,0.008861,0.162848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5605,46.708333,-0.279887,0.231081,0.383137,-0.278455,0.017858,0.253346,-0.266696,-0.010177,0.218291,-0.264346,0.008882,0.162816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5606,46.716667,-0.279885,0.231068,0.383113,-0.278457,0.017887,0.253325,-0.266699,-0.010122,0.218239,-0.264330,0.008913,0.162775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5607,46.725000,-0.279875,0.231027,0.383086,-0.278454,0.017895,0.253313,-0.266683,-0.010094,0.218214,-0.264322,0.008925,0.162756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,46.733333,-0.279887,0.230999,0.383044,-0.278456,0.017876,0.253294,-0.266682,-0.010101,0.218199,-0.264315,0.008918,0.162759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5609,46.741667,-0.279888,0.230972,0.383023,-0.278446,0.017831,0.253300,-0.266676,-0.010136,0.218204,-0.264312,0.008891,0.162778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,46.750000,-0.279888,0.230964,0.383037,-0.278440,0.017793,0.253312,-0.266671,-0.010185,0.218225,-0.264306,0.008864,0.162811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5611,46.758333,-0.279877,0.230985,0.383073,-0.278434,0.017768,0.253330,-0.266671,-0.010247,0.218269,-0.264318,0.008850,0.162834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,46.766667,-0.279876,0.231018,0.383111,-0.278440,0.017775,0.253340,-0.266666,-0.010263,0.218308,-0.264317,0.008837,0.162871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,46.775000,-0.279875,0.231054,0.383157,-0.278438,0.017791,0.253375,-0.266675,-0.010256,0.218336,-0.264330,0.008850,0.162888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,46.783333,-0.279883,0.231087,0.383198,-0.278453,0.017842,0.253391,-0.266689,-0.010200,0.218340,-0.264342,0.008879,0.162877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,46.791667,-0.279889,0.231095,0.383213,-0.278461,0.017884,0.253400,-0.266700,-0.010157,0.218358,-0.264345,0.008905,0.162859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,46.800000,-0.279911,0.231094,0.383201,-0.278485,0.017917,0.253395,-0.266712,-0.010117,0.218330,-0.264358,0.008939,0.162844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,46.808333,-0.279918,0.231067,0.383207,-0.278492,0.017907,0.253399,-0.266732,-0.010093,0.218307,-0.264352,0.008927,0.162844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5618,46.816667,-0.279910,0.231051,0.383176,-0.278481,0.017888,0.253385,-0.266721,-0.010121,0.218305,-0.264360,0.008920,0.162827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,46.825000,-0.279909,0.231031,0.383144,-0.278482,0.017853,0.253371,-0.266722,-0.010138,0.218275,-0.264350,0.008898,0.162827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620,46.833333,-0.279889,0.231015,0.383108,-0.278463,0.017835,0.253337,-0.266699,-0.010167,0.218258,-0.264336,0.008877,0.162828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,46.841667,-0.279877,0.231017,0.383080,-0.278449,0.017814,0.253321,-0.266683,-0.010185,0.218240,-0.264329,0.008868,0.162828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5622,46.850000,-0.279868,0.231006,0.383064,-0.278443,0.017818,0.253289,-0.266675,-0.010195,0.218229,-0.264321,0.008863,0.162819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,46.858333,-0.279870,0.231010,0.383039,-0.278432,0.017815,0.253289,-0.266665,-0.010185,0.218223,-0.264322,0.008878,0.162798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624,46.866667,-0.279870,0.230999,0.383059,-0.278438,0.017825,0.253292,-0.266658,-0.010169,0.218219,-0.264310,0.008878,0.162798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,46.875000,-0.279874,0.230998,0.383076,-0.278443,0.017841,0.253308,-0.266669,-0.010153,0.218225,-0.264311,0.008893,0.162790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,46.883333,-0.279889,0.231014,0.383087,-0.278445,0.017857,0.253325,-0.266673,-0.010138,0.218248,-0.264318,0.008893,0.162793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,46.891667,-0.279892,0.231024,0.383135,-0.278466,0.017867,0.253356,-0.266695,-0.010125,0.218266,-0.264325,0.008905,0.162811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628,46.900000,-0.279898,0.231044,0.383161,-0.278461,0.017868,0.253372,-0.266701,-0.010136,0.218289,-0.264339,0.008907,0.162833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,46.908333,-0.279902,0.231072,0.383174,-0.278470,0.017876,0.253380,-0.266714,-0.010146,0.218310,-0.264348,0.008909,0.162854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,46.916667,-0.279899,0.231070,0.383199,-0.278472,0.017860,0.253398,-0.266712,-0.010163,0.218329,-0.264362,0.008898,0.162871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631,46.925000,-0.279894,0.231073,0.383192,-0.278475,0.017860,0.253389,-0.266709,-0.010182,0.218343,-0.264353,0.008890,0.162882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632,46.933333,-0.279898,0.231058,0.383190,-0.278470,0.017853,0.253387,-0.266703,-0.010187,0.218346,-0.264361,0.008883,0.162884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5633,46.941667,-0.279900,0.231052,0.383181,-0.278469,0.017850,0.253374,-0.266702,-0.010185,0.218314,-0.264350,0.008887,0.162869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5634,46.950000,-0.279895,0.230980,0.383208,-0.278461,0.017905,0.253354,-0.266690,-0.010169,0.218273,-0.264339,0.008887,0.162849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5635,46.958333,-0.279883,0.230809,0.383257,-0.278463,0.017793,0.253414,-0.266674,-0.010139,0.218255,-0.264308,0.008906,0.162830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5636,46.966667,-0.279874,0.230609,0.383283,-0.278485,0.017761,0.253391,-0.266698,-0.010148,0.218177,-0.264358,0.008897,0.162806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5637,46.975000,-0.279862,0.230314,0.383291,-0.278467,0.017611,0.253369,-0.266688,-0.010213,0.218059,-0.264338,0.008864,0.162822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,46.983333,-0.279853,0.229907,0.383260,-0.278465,0.017399,0.253345,-0.266652,-0.010377,0.217990,-0.264311,0.008762,0.162877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,46.991667,-0.279848,0.229407,0.383162,-0.278500,0.016951,0.253379,-0.266632,-0.010718,0.217947,-0.264314,0.008604,0.162940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,47.000000,-0.279865,0.228950,0.383073,-0.278534,0.016518,0.253318,-0.266597,-0.011197,0.217934,-0.264328,0.008304,0.163065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,47.008333,-0.279886,0.228528,0.383011,-0.278461,0.015870,0.253310,-0.266518,-0.011876,0.218013,-0.264190,0.007869,0.163279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642,47.016667,-0.279893,0.228170,0.382971,-0.278412,0.015246,0.253314,-0.266452,-0.012606,0.218080,-0.264167,0.007362,0.163479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643,47.025000,-0.279900,0.227805,0.382955,-0.278393,0.014661,0.253319,-0.266407,-0.013250,0.218236,-0.264158,0.006968,0.163607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5644,47.033333,-0.279865,0.227531,0.383000,-0.278319,0.014180,0.253300,-0.266367,-0.013856,0.218336,-0.264096,0.006583,0.163746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5645,47.041667,-0.279847,0.227279,0.383066,-0.278264,0.013815,0.253307,-0.266332,-0.014248,0.218354,-0.264037,0.006296,0.163860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,47.050000,-0.279831,0.227007,0.383140,-0.278274,0.013590,0.253329,-0.266337,-0.014438,0.218295,-0.263998,0.006139,0.163938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647,47.058333,-0.279813,0.226727,0.383201,-0.278264,0.013491,0.253327,-0.266326,-0.014492,0.218222,-0.263964,0.006106,0.163954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,47.066667,-0.279796,0.226413,0.383225,-0.278296,0.013436,0.253328,-0.266321,-0.014471,0.218139,-0.263990,0.006154,0.163914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649,47.075000,-0.279785,0.226047,0.383240,-0.278314,0.013359,0.253343,-0.266268,-0.014442,0.218063,-0.263991,0.006179,0.163926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,47.083333,-0.279794,0.225699,0.383230,-0.278319,0.013234,0.253347,-0.266246,-0.014480,0.217967,-0.263985,0.006154,0.163975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,47.091667,-0.279814,0.225355,0.383233,-0.278349,0.013026,0.253339,-0.266235,-0.014644,0.217941,-0.263985,0.006051,0.164064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5652,47.100000,-0.279812,0.225022,0.383233,-0.278343,0.012676,0.253366,-0.266214,-0.014906,0.217948,-0.263996,0.005864,0.164155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5653,47.108333,-0.279788,0.224662,0.383245,-0.278329,0.012277,0.253373,-0.266182,-0.015336,0.218001,-0.263967,0.005582,0.164287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
