Format Version,1.21,Take Name,zzz60,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.05.38.460 PM,Total Frames in Take,10336,Total Exported Frames,10336,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3859,32.158333,-0.280024,0.229686,0.382764,-0.278589,0.016816,0.253136,-0.266582,-0.011195,0.217949,-0.264292,0.008324,0.163024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3860,32.166667,-0.280020,0.229653,0.382756,-0.278597,0.016793,0.253127,-0.266567,-0.011231,0.217955,-0.264289,0.008314,0.163035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,32.175000,-0.280018,0.229654,0.382744,-0.278587,0.016758,0.253144,-0.266565,-0.011262,0.217979,-0.264292,0.008284,0.163048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,32.183333,-0.280011,0.229681,0.382782,-0.278582,0.016747,0.253149,-0.266555,-0.011285,0.218004,-0.264276,0.008263,0.163071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,32.191667,-0.280002,0.229717,0.382819,-0.278567,0.016753,0.253161,-0.266589,-0.011278,0.218019,-0.264287,0.008263,0.163075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3864,32.200000,-0.280002,0.229766,0.382842,-0.278568,0.016789,0.253167,-0.266589,-0.011266,0.218037,-0.264279,0.008285,0.163060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3865,32.208333,-0.279991,0.229783,0.382863,-0.278569,0.016828,0.253170,-0.266600,-0.011218,0.218027,-0.264280,0.008314,0.163055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866,32.216667,-0.280000,0.229783,0.382870,-0.278578,0.016864,0.253170,-0.266615,-0.011174,0.218008,-0.264299,0.008346,0.163031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,32.225000,-0.279999,0.229754,0.382862,-0.278581,0.016870,0.253181,-0.266617,-0.011145,0.217997,-0.264295,0.008371,0.163025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3868,32.233333,-0.280005,0.229719,0.382842,-0.278593,0.016875,0.253167,-0.266618,-0.011140,0.217986,-0.264303,0.008370,0.163033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,32.241667,-0.280021,0.229698,0.382812,-0.278599,0.016845,0.253165,-0.266617,-0.011162,0.217981,-0.264295,0.008353,0.163036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,32.250000,-0.280017,0.229692,0.382799,-0.278597,0.016806,0.253152,-0.266610,-0.011207,0.217983,-0.264304,0.008329,0.163041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,32.258333,-0.280018,0.229689,0.382796,-0.278591,0.016774,0.253151,-0.266610,-0.011249,0.217993,-0.264297,0.008281,0.163069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,32.266667,-0.280012,0.229712,0.382794,-0.278578,0.016758,0.253149,-0.266565,-0.011282,0.218004,-0.264286,0.008267,0.163067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,32.275000,-0.280002,0.229727,0.382803,-0.278573,0.016771,0.253141,-0.266563,-0.011284,0.218005,-0.264286,0.008268,0.163056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874,32.283333,-0.279996,0.229739,0.382810,-0.278581,0.016797,0.253131,-0.266563,-0.011263,0.218007,-0.264280,0.008283,0.163052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3875,32.291667,-0.279996,0.229737,0.382804,-0.278574,0.016817,0.253144,-0.266566,-0.011221,0.217988,-0.264281,0.008308,0.163029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,32.300000,-0.279994,0.229725,0.382811,-0.278579,0.016839,0.253136,-0.266599,-0.011176,0.217979,-0.264288,0.008344,0.163003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,32.308333,-0.280008,0.229708,0.382798,-0.278590,0.016843,0.253139,-0.266605,-0.011168,0.217967,-0.264289,0.008339,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,32.316667,-0.280010,0.229710,0.382801,-0.278581,0.016831,0.253148,-0.266580,-0.011181,0.217965,-0.264298,0.008340,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,32.325000,-0.280013,0.229708,0.382809,-0.278592,0.016808,0.253147,-0.266607,-0.011208,0.217995,-0.264294,0.008324,0.163028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,32.333333,-0.280014,0.229712,0.382817,-0.278589,0.016798,0.253155,-0.266606,-0.011236,0.218001,-0.264298,0.008305,0.163043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,32.341667,-0.280010,0.229728,0.382828,-0.278581,0.016788,0.253158,-0.266616,-0.011257,0.218014,-0.264294,0.008285,0.163077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,32.350000,-0.280003,0.229730,0.382841,-0.278590,0.016794,0.253163,-0.266608,-0.011260,0.218038,-0.264305,0.008296,0.163062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,32.358333,-0.280003,0.229736,0.382843,-0.278580,0.016799,0.253169,-0.266609,-0.011245,0.218026,-0.264296,0.008296,0.163075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884,32.366667,-0.279995,0.229725,0.382849,-0.278582,0.016803,0.253175,-0.266606,-0.011229,0.218019,-0.264297,0.008306,0.163059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,32.375000,-0.280001,0.229720,0.382844,-0.278579,0.016814,0.253173,-0.266605,-0.011219,0.218018,-0.264290,0.008315,0.163050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,32.383333,-0.280001,0.229720,0.382843,-0.278580,0.016819,0.253173,-0.266602,-0.011204,0.218015,-0.264283,0.008316,0.163041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3887,32.391667,-0.280001,0.229720,0.382842,-0.278576,0.016815,0.253164,-0.266597,-0.011206,0.218011,-0.264283,0.008325,0.163032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,32.400000,-0.280001,0.229723,0.382840,-0.278579,0.016815,0.253162,-0.266598,-0.011207,0.218006,-0.264274,0.008308,0.163047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,32.408333,-0.280002,0.229725,0.382822,-0.278579,0.016810,0.253148,-0.266572,-0.011217,0.217990,-0.264288,0.008312,0.163038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,32.416667,-0.279996,0.229726,0.382813,-0.278586,0.016815,0.253132,-0.266600,-0.011227,0.217988,-0.264290,0.008309,0.163037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3891,32.425000,-0.280008,0.229723,0.382785,-0.278588,0.016805,0.253125,-0.266609,-0.011228,0.217979,-0.264298,0.008305,0.163036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892,32.433333,-0.280011,0.229712,0.382792,-0.278583,0.016799,0.253135,-0.266579,-0.011239,0.217978,-0.264291,0.008301,0.163035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893,32.441667,-0.280009,0.229686,0.382858,-0.278592,0.016838,0.253108,-0.266567,-0.011244,0.217971,-0.264286,0.008297,0.163048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3894,32.450000,-0.280009,0.229542,0.382964,-0.278591,0.016762,0.253178,-0.266590,-0.011223,0.217994,-0.264284,0.008312,0.163035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895,32.458333,-0.279995,0.229333,0.383033,-0.278635,0.016735,0.253196,-0.266627,-0.011219,0.217961,-0.264315,0.008316,0.163027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3896,32.466667,-0.279981,0.229067,0.383079,-0.278615,0.016630,0.253213,-0.266571,-0.011259,0.217921,-0.264303,0.008284,0.163048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897,32.475000,-0.279990,0.228759,0.383042,-0.278617,0.016441,0.253217,-0.266530,-0.011373,0.217892,-0.264290,0.008212,0.163087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3898,32.483333,-0.279979,0.228441,0.382991,-0.278630,0.016186,0.253177,-0.266519,-0.011620,0.217806,-0.264278,0.008051,0.163197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899,32.491667,-0.279993,0.228111,0.382900,-0.278596,0.015812,0.253174,-0.266477,-0.011975,0.217781,-0.264215,0.007815,0.163333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,32.500000,-0.279999,0.227784,0.382836,-0.278581,0.015391,0.253170,-0.266406,-0.012444,0.217834,-0.264177,0.007516,0.163459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,32.508333,-0.279975,0.227523,0.382811,-0.278562,0.015000,0.253142,-0.266352,-0.012884,0.217892,-0.264154,0.007224,0.163546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902,32.516667,-0.279979,0.227304,0.382808,-0.278504,0.014630,0.253121,-0.266299,-0.013309,0.217964,-0.264150,0.006977,0.163602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,32.525000,-0.279969,0.227116,0.382802,-0.278459,0.014309,0.253107,-0.266296,-0.013681,0.217935,-0.264099,0.006736,0.163688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904,32.533333,-0.279957,0.226895,0.382839,-0.278451,0.014073,0.253072,-0.266282,-0.013943,0.217955,-0.264077,0.006556,0.163686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,32.541667,-0.279943,0.226676,0.382869,-0.278468,0.013883,0.253082,-0.266293,-0.014113,0.217928,-0.264071,0.006445,0.163716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906,32.550000,-0.279944,0.226421,0.382846,-0.278461,0.013747,0.253108,-0.266274,-0.014204,0.217889,-0.264068,0.006393,0.163721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907,32.558333,-0.279932,0.226139,0.382847,-0.278488,0.013623,0.253103,-0.266272,-0.014277,0.217845,-0.264071,0.006341,0.163771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,32.566667,-0.279930,0.225881,0.382866,-0.278486,0.013486,0.253125,-0.266259,-0.014356,0.217808,-0.264077,0.006298,0.163812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909,32.575000,-0.279944,0.225636,0.382862,-0.278512,0.013338,0.253110,-0.266235,-0.014485,0.217786,-0.264068,0.006210,0.163896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,32.583333,-0.279944,0.225376,0.382892,-0.278508,0.013115,0.253136,-0.266243,-0.014681,0.217796,-0.264009,0.006049,0.164057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911,32.591667,-0.279933,0.225137,0.382933,-0.278505,0.012843,0.253167,-0.266222,-0.014929,0.217832,-0.264011,0.005876,0.164166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912,32.600000,-0.279930,0.224899,0.382933,-0.278486,0.012574,0.253180,-0.266203,-0.015214,0.217867,-0.264002,0.005701,0.164251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913,32.608333,-0.279922,0.224644,0.382965,-0.278476,0.012281,0.253212,-0.266192,-0.015510,0.217887,-0.263968,0.005483,0.164363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914,32.616667,-0.279924,0.224385,0.382970,-0.278465,0.012033,0.253234,-0.266177,-0.015743,0.217872,-0.263956,0.005329,0.164402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915,32.625000,-0.279928,0.224151,0.382976,-0.278457,0.011841,0.253246,-0.266141,-0.015893,0.217876,-0.263903,0.005171,0.164502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916,32.633333,-0.279940,0.223905,0.382986,-0.278454,0.011733,0.253243,-0.266121,-0.015958,0.217823,-0.263913,0.005150,0.164430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917,32.641667,-0.279926,0.223664,0.382979,-0.278444,0.011654,0.253237,-0.266128,-0.015961,0.217709,-0.263908,0.005143,0.164427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918,32.650000,-0.279907,0.223436,0.382950,-0.278457,0.011605,0.253201,-0.266104,-0.015977,0.217638,-0.263909,0.005146,0.164403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919,32.658333,-0.279869,0.223158,0.382917,-0.278447,0.011492,0.253194,-0.266091,-0.016005,0.217568,-0.263890,0.005112,0.164426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,32.666667,-0.279864,0.222885,0.382865,-0.278449,0.011346,0.253189,-0.266055,-0.016081,0.217519,-0.263880,0.005056,0.164452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,32.675000,-0.279867,0.222630,0.382825,-0.278432,0.011125,0.253209,-0.266015,-0.016213,0.217506,-0.263853,0.004972,0.164488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922,32.683333,-0.279888,0.222477,0.382750,-0.278427,0.010930,0.253173,-0.265956,-0.016386,0.217474,-0.263828,0.004850,0.164582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923,32.691667,-0.279909,0.222431,0.382678,-0.278388,0.010807,0.253125,-0.265920,-0.016551,0.217412,-0.263779,0.004724,0.164641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3924,32.700000,-0.279923,0.222496,0.382667,-0.278389,0.010683,0.253097,-0.265889,-0.016704,0.217448,-0.263758,0.004624,0.164678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,32.708333,-0.279920,0.222607,0.382729,-0.278355,0.010704,0.253105,-0.265885,-0.016810,0.217571,-0.263746,0.004562,0.164705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3926,32.716667,-0.279885,0.222732,0.382866,-0.278366,0.010641,0.253210,-0.265915,-0.016801,0.217695,-0.263749,0.004549,0.164700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927,32.725000,-0.279861,0.222880,0.382978,-0.278377,0.010797,0.253221,-0.265952,-0.016743,0.217758,-0.263788,0.004586,0.164677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928,32.733333,-0.279835,0.222970,0.383076,-0.278347,0.010919,0.253271,-0.265990,-0.016583,0.217762,-0.263778,0.004669,0.164656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929,32.741667,-0.279841,0.222990,0.383123,-0.278410,0.011050,0.253274,-0.266014,-0.016433,0.217746,-0.263801,0.004760,0.164650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,32.750000,-0.279876,0.222927,0.383118,-0.278392,0.011104,0.253326,-0.265997,-0.016336,0.217722,-0.263825,0.004852,0.164619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,32.758333,-0.279900,0.222834,0.383074,-0.278444,0.011084,0.253320,-0.265993,-0.016305,0.217702,-0.263831,0.004881,0.164640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,32.766667,-0.279919,0.222766,0.382993,-0.278418,0.011037,0.253280,-0.265960,-0.016381,0.217681,-0.263783,0.004834,0.164684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,32.775000,-0.279915,0.222716,0.382939,-0.278418,0.010920,0.253260,-0.265951,-0.016512,0.217675,-0.263785,0.004760,0.164745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
