Format Version,1.21,Take Name,zzz40,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.02.59.216 PM,Total Frames in Take,10173,Total Exported Frames,10173,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6364,53.033333,-0.280035,0.229993,0.382852,-0.278630,0.016950,0.253319,-0.266743,-0.011082,0.218062,-0.264401,0.008367,0.163007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,53.041667,-0.280034,0.229998,0.382852,-0.278631,0.016950,0.253323,-0.266749,-0.011077,0.218045,-0.264406,0.008376,0.163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,53.050000,-0.280035,0.229994,0.382844,-0.278631,0.016947,0.253325,-0.266732,-0.011081,0.218067,-0.264396,0.008368,0.163015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,53.058333,-0.280039,0.229995,0.382842,-0.278637,0.016949,0.253320,-0.266749,-0.011079,0.218047,-0.264402,0.008377,0.163015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,53.066667,-0.280031,0.229994,0.382852,-0.278630,0.016948,0.253324,-0.266738,-0.011086,0.218056,-0.264397,0.008366,0.163019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,53.075000,-0.280034,0.229991,0.382852,-0.278634,0.016948,0.253323,-0.266742,-0.011077,0.218058,-0.264399,0.008367,0.163019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,53.083333,-0.280039,0.230001,0.382849,-0.278635,0.016948,0.253323,-0.266738,-0.011084,0.218055,-0.264397,0.008365,0.163015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371,53.091667,-0.280031,0.229993,0.382848,-0.278630,0.016949,0.253326,-0.266739,-0.011077,0.218051,-0.264394,0.008368,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,53.100000,-0.280032,0.229990,0.382849,-0.278629,0.016941,0.253327,-0.266741,-0.011072,0.218043,-0.264400,0.008370,0.163004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,53.108333,-0.280033,0.229999,0.382841,-0.278631,0.016946,0.253320,-0.266740,-0.011080,0.218050,-0.264396,0.008367,0.162998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,53.116667,-0.280028,0.229992,0.382846,-0.278634,0.016947,0.253317,-0.266735,-0.011076,0.218048,-0.264398,0.008367,0.163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,53.125000,-0.280028,0.229992,0.382842,-0.278626,0.016941,0.253323,-0.266738,-0.011079,0.218053,-0.264390,0.008361,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,53.133333,-0.280031,0.229989,0.382847,-0.278628,0.016942,0.253320,-0.266747,-0.011081,0.218034,-0.264394,0.008363,0.163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,53.141667,-0.280037,0.229993,0.382834,-0.278631,0.016945,0.253327,-0.266746,-0.011078,0.218045,-0.264400,0.008370,0.162999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,53.150000,-0.280030,0.229992,0.382853,-0.278630,0.016941,0.253329,-0.266739,-0.011089,0.218051,-0.264394,0.008366,0.163016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,53.158333,-0.280031,0.229994,0.382853,-0.278630,0.016944,0.253318,-0.266737,-0.011085,0.218055,-0.264386,0.008358,0.163025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,53.166667,-0.280043,0.229998,0.382846,-0.278636,0.016953,0.253323,-0.266744,-0.011078,0.218046,-0.264399,0.008370,0.163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,53.175000,-0.280041,0.229998,0.382849,-0.278625,0.016950,0.253326,-0.266739,-0.011082,0.218064,-0.264399,0.008372,0.163006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382,53.183333,-0.280036,0.229996,0.382846,-0.278631,0.016950,0.253329,-0.266733,-0.011088,0.218062,-0.264397,0.008370,0.163006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,53.191667,-0.280039,0.229996,0.382847,-0.278635,0.016953,0.253321,-0.266756,-0.011069,0.218047,-0.264391,0.008363,0.163014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,53.200000,-0.280041,0.229997,0.382852,-0.278627,0.016948,0.253324,-0.266741,-0.011076,0.218051,-0.264396,0.008371,0.163011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,53.208333,-0.280031,0.229991,0.382848,-0.278632,0.016954,0.253320,-0.266733,-0.011080,0.218058,-0.264390,0.008370,0.163012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6386,53.216667,-0.280036,0.229992,0.382843,-0.278633,0.016954,0.253317,-0.266737,-0.011083,0.218047,-0.264400,0.008368,0.163011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,53.225000,-0.280031,0.229995,0.382838,-0.278632,0.016950,0.253316,-0.266740,-0.011085,0.218045,-0.264397,0.008365,0.163006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6388,53.233333,-0.280028,0.229994,0.382841,-0.278633,0.016941,0.253319,-0.266743,-0.011085,0.218047,-0.264399,0.008366,0.163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389,53.241667,-0.280035,0.229991,0.382846,-0.278628,0.016946,0.253318,-0.266745,-0.011082,0.218040,-0.264402,0.008364,0.162999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390,53.250000,-0.280034,0.229988,0.382846,-0.278622,0.016934,0.253326,-0.266735,-0.011091,0.218051,-0.264392,0.008361,0.163017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391,53.258333,-0.280041,0.229993,0.382843,-0.278635,0.016946,0.253325,-0.266736,-0.011078,0.218059,-0.264400,0.008375,0.162995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6392,53.266667,-0.280039,0.229994,0.382846,-0.278631,0.016951,0.253324,-0.266735,-0.011082,0.218054,-0.264395,0.008368,0.163003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6393,53.275000,-0.280039,0.229993,0.382848,-0.278631,0.016948,0.253322,-0.266749,-0.011075,0.218049,-0.264407,0.008379,0.163004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6394,53.283333,-0.280039,0.229995,0.382843,-0.278633,0.016950,0.253326,-0.266736,-0.011079,0.218062,-0.264400,0.008368,0.163013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6395,53.291667,-0.280041,0.229995,0.382849,-0.278637,0.016952,0.253311,-0.266743,-0.011080,0.218055,-0.264410,0.008376,0.163013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6396,53.300000,-0.280027,0.229993,0.382859,-0.278632,0.016946,0.253326,-0.266735,-0.011076,0.218059,-0.264399,0.008367,0.163018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6397,53.308333,-0.280033,0.229994,0.382855,-0.278636,0.016948,0.253317,-0.266736,-0.011083,0.218051,-0.264393,0.008367,0.163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,53.316667,-0.280027,0.229994,0.382857,-0.278632,0.016947,0.253320,-0.266736,-0.011084,0.218060,-0.264397,0.008366,0.163016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6399,53.325000,-0.280033,0.229987,0.382849,-0.278629,0.016952,0.253314,-0.266739,-0.011076,0.218052,-0.264399,0.008373,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,53.333333,-0.280029,0.229995,0.382846,-0.278632,0.016946,0.253319,-0.266735,-0.011082,0.218046,-0.264404,0.008370,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6401,53.341667,-0.280030,0.229991,0.382842,-0.278639,0.016951,0.253313,-0.266742,-0.011079,0.218045,-0.264390,0.008369,0.163004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6402,53.350000,-0.280030,0.229991,0.382846,-0.278633,0.016948,0.253320,-0.266736,-0.011085,0.218048,-0.264397,0.008370,0.163012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403,53.358333,-0.280033,0.229989,0.382847,-0.278631,0.016951,0.253314,-0.266738,-0.011083,0.218048,-0.264404,0.008366,0.163004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6404,53.366667,-0.280024,0.229995,0.382852,-0.278630,0.016947,0.253320,-0.266733,-0.011079,0.218047,-0.264391,0.008370,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405,53.375000,-0.280031,0.229992,0.382848,-0.278625,0.016942,0.253332,-0.266739,-0.011080,0.218053,-0.264404,0.008371,0.163010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406,53.383333,-0.280039,0.229993,0.382845,-0.278626,0.016942,0.253329,-0.266740,-0.011076,0.218053,-0.264397,0.008374,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6407,53.391667,-0.280039,0.229997,0.382848,-0.278629,0.016950,0.253326,-0.266731,-0.011085,0.218054,-0.264400,0.008365,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6408,53.400000,-0.280035,0.229994,0.382849,-0.278632,0.016948,0.253328,-0.266739,-0.011082,0.218056,-0.264399,0.008366,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6409,53.408333,-0.280037,0.229993,0.382849,-0.278633,0.016945,0.253320,-0.266737,-0.011075,0.218056,-0.264397,0.008369,0.163006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6410,53.416667,-0.280025,0.229994,0.382843,-0.278632,0.016945,0.253326,-0.266734,-0.011088,0.218059,-0.264390,0.008356,0.163016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6411,53.425000,-0.280033,0.229989,0.382846,-0.278632,0.016945,0.253320,-0.266731,-0.011087,0.218060,-0.264392,0.008360,0.163018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6412,53.433333,-0.280030,0.229989,0.382847,-0.278637,0.016952,0.253315,-0.266741,-0.011085,0.218045,-0.264398,0.008362,0.163010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6413,53.441667,-0.280030,0.229997,0.382844,-0.278637,0.016948,0.253308,-0.266735,-0.011081,0.218056,-0.264397,0.008370,0.163014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6414,53.450000,-0.280034,0.229996,0.382841,-0.278633,0.016954,0.253315,-0.266741,-0.011086,0.218054,-0.264395,0.008368,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6415,53.458333,-0.280028,0.229992,0.382855,-0.278634,0.016944,0.253317,-0.266742,-0.011083,0.218036,-0.264398,0.008367,0.163006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6416,53.466667,-0.280024,0.229995,0.382847,-0.278632,0.016946,0.253319,-0.266741,-0.011074,0.218045,-0.264397,0.008367,0.163014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6417,53.475000,-0.280034,0.229995,0.382843,-0.278636,0.016952,0.253318,-0.266741,-0.011074,0.218049,-0.264405,0.008371,0.163006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6418,53.483333,-0.280041,0.229992,0.382841,-0.278632,0.016948,0.253319,-0.266737,-0.011079,0.218047,-0.264401,0.008372,0.163003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6419,53.491667,-0.280035,0.229998,0.382845,-0.278634,0.016948,0.253319,-0.266741,-0.011079,0.218038,-0.264399,0.008376,0.162999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,53.500000,-0.280038,0.229992,0.382849,-0.278635,0.016946,0.253323,-0.266744,-0.011081,0.218052,-0.264406,0.008372,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421,53.508333,-0.280028,0.229993,0.382847,-0.278628,0.016942,0.253322,-0.266737,-0.011080,0.218054,-0.264399,0.008371,0.163003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422,53.516667,-0.280037,0.229990,0.382843,-0.278632,0.016945,0.253321,-0.266737,-0.011083,0.218058,-0.264391,0.008364,0.163012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423,53.525000,-0.280033,0.229992,0.382843,-0.278635,0.016946,0.253320,-0.266744,-0.011076,0.218039,-0.264397,0.008362,0.163010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424,53.533333,-0.280035,0.229994,0.382838,-0.278634,0.016946,0.253321,-0.266735,-0.011086,0.218061,-0.264398,0.008367,0.163004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,53.541667,-0.280035,0.229991,0.382848,-0.278632,0.016946,0.253318,-0.266741,-0.011083,0.218048,-0.264396,0.008372,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6426,53.550000,-0.280037,0.229995,0.382846,-0.278631,0.016949,0.253322,-0.266740,-0.011078,0.218051,-0.264402,0.008374,0.163012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6427,53.558333,-0.280027,0.229996,0.382851,-0.278635,0.016953,0.253315,-0.266734,-0.011080,0.218058,-0.264395,0.008365,0.163010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6428,53.566667,-0.280029,0.229994,0.382847,-0.278635,0.016947,0.253320,-0.266739,-0.011077,0.218049,-0.264393,0.008371,0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6429,53.575000,-0.280029,0.229993,0.382844,-0.278635,0.016951,0.253317,-0.266735,-0.011083,0.218059,-0.264398,0.008372,0.163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6430,53.583333,-0.280029,0.229993,0.382848,-0.278626,0.016939,0.253328,-0.266735,-0.011082,0.218054,-0.264390,0.008365,0.163018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6431,53.591667,-0.280036,0.229990,0.382843,-0.278631,0.016947,0.253320,-0.266735,-0.011084,0.218056,-0.264399,0.008368,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6432,53.600000,-0.280030,0.229990,0.382840,-0.278629,0.016942,0.253326,-0.266738,-0.011087,0.218046,-0.264393,0.008366,0.163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6433,53.608333,-0.280027,0.229991,0.382848,-0.278634,0.016944,0.253317,-0.266741,-0.011077,0.218035,-0.264395,0.008365,0.163013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6434,53.616667,-0.280035,0.229992,0.382841,-0.278635,0.016947,0.253320,-0.266735,-0.011082,0.218052,-0.264393,0.008364,0.163015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6435,53.625000,-0.280035,0.229992,0.382849,-0.278628,0.016944,0.253326,-0.266738,-0.011083,0.218056,-0.264398,0.008361,0.163010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6436,53.633333,-0.280035,0.229996,0.382847,-0.278632,0.016949,0.253319,-0.266743,-0.011077,0.218053,-0.264397,0.008372,0.163015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
