Format Version,1.21,Take Name,Take 2022-02-12 01.06.29 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-12 01.06.29.074 PM,Total Frames in Take,4575,Total Exported Frames,4575,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:681,Unlabeled:681,Unlabeled:681,Unlabeled:683,Unlabeled:683,Unlabeled:683
,,"8392B20CF49E35702A9","8392B20CF49E35702A9","8392B20CF49E35702A9","8392B20CF49E35702AB","8392B20CF49E35702AB","8392B20CF49E35702AB"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
1102,9.183333,-0.393623,-0.018140,0.428165,-0.586322,0.188661,0.300143
1103,9.191667,-0.393598,-0.018128,0.428174,-0.586334,0.188611,0.300144
1104,9.200000,-0.393597,-0.018138,0.428184,-0.586329,0.188571,0.300137
1105,9.208333,-0.393582,-0.018126,0.428195,-0.586345,0.188531,0.300140
1106,9.216667,-0.393533,-0.018101,0.428201,-0.586320,0.188482,0.300137
1107,9.225000,-0.393521,-0.018097,0.428203,-0.586325,0.188439,0.300131
1108,9.233333,-0.393529,-0.018099,0.428228,-0.586308,0.188399,0.300141
1109,9.241667,-0.393509,-0.018092,0.428226,-0.586339,0.188356,0.300142
1110,9.250000,-0.393495,-0.018081,0.428245,-0.586363,0.188303,0.300144
1111,9.258333,-0.393464,-0.018063,0.428245,-0.586344,0.188259,0.300136
1112,9.266667,-0.393463,-0.018066,0.428263,-0.586368,0.188213,0.300145
1113,9.275000,-0.393485,-0.018070,0.428271,-0.586354,0.188177,0.300151
1114,9.283333,-0.393454,-0.018048,0.428282,-0.586376,0.188117,0.300158
1115,9.291667,-0.393448,-0.018048,0.428280,-0.586351,0.188073,0.300152
1116,9.300000,-0.393478,-0.018070,0.428303,-0.586401,0.188024,0.300156
1117,9.308333,-0.393487,-0.018069,0.428316,-0.586391,0.187988,0.300149
1118,9.316667,-0.393427,-0.018041,0.428319,-0.586359,0.187958,0.300146
1119,9.325000,-0.393427,-0.018038,0.428322,-0.586349,0.187923,0.300141
1120,9.333333,-0.393393,-0.018015,0.428331,-0.586396,0.187879,0.300145
1121,9.341667,-0.393392,-0.018022,0.428344,-0.586407,0.187832,0.300146
1122,9.350000,-0.393352,-0.017993,0.428353,-0.586356,0.187809,0.300150
1123,9.358333,-0.393353,-0.017999,0.428368,-0.586404,0.187755,0.300151
1124,9.366667,-0.393332,-0.017994,0.428368,-0.586382,0.187726,0.300150
1125,9.375000,-0.393402,-0.018025,0.428410,-0.586360,0.187695,0.300146
1126,9.383333,-0.393401,-0.018023,0.428419,-0.586356,0.187649,0.300147
1127,9.391667,-0.393388,-0.018023,0.428424,-0.586386,0.187605,0.300147
1128,9.400000,-0.393341,-0.017997,0.428420,-0.586386,0.187570,0.300148
1129,9.408333,-0.393372,-0.017995,0.428449,-0.586342,0.187541,0.300151
1130,9.416667,-0.393340,-0.017981,0.428441,-0.586318,0.187498,0.300143
1131,9.425000,-0.393329,-0.017974,0.428447,-0.586380,0.187442,0.300136
1132,9.433333,-0.393334,-0.017983,0.428466,-0.586357,0.187413,0.300137
1133,9.441667,-0.393288,-0.017957,0.428470,-0.586371,0.187376,0.300135
1134,9.450000,-0.393308,-0.017961,0.428480,-0.586342,0.187325,0.300138
1135,9.458333,-0.393306,-0.017959,0.428493,-0.586322,0.187284,0.300145
1136,9.466667,-0.393287,-0.017952,0.428499,-0.586321,0.187239,0.300135
1137,9.475000,-0.393290,-0.017945,0.428510,-0.586312,0.187198,0.300136
1138,9.483333,-0.393252,-0.017921,0.428507,-0.586336,0.187153,0.300122
1139,9.491667,-0.393272,-0.017930,0.428528,-0.586310,0.187112,0.300125
1140,9.500000,-0.393266,-0.017927,0.428531,-0.586303,0.187068,0.300123
1141,9.508333,-0.393264,-0.017923,0.428543,-0.586336,0.187004,0.300130
1142,9.516667,-0.393233,-0.017909,0.428542,-0.586342,0.186960,0.300126
1143,9.525000,-0.393214,-0.017905,0.428551,-0.586285,0.186938,0.300124
1144,9.533333,-0.393204,-0.017894,0.428568,-0.586325,0.186885,0.300128
1145,9.541667,-0.393207,-0.017896,0.428570,-0.586308,0.186838,0.300132
1146,9.550000,-0.393185,-0.017884,0.428576,-0.586286,0.186807,0.300129
1147,9.558333,-0.393163,-0.017881,0.428585,-0.586346,0.186751,0.300133
1148,9.566667,-0.393166,-0.017864,0.428598,-0.586365,0.186705,0.300138
1149,9.575000,-0.393141,-0.017855,0.428607,-0.586341,0.186654,0.300143
1150,9.583333,-0.393156,-0.017866,0.428605,-0.586346,0.186619,0.300142
1151,9.591667,-0.393122,-0.017840,0.428625,-0.586367,0.186582,0.300133
1152,9.600000,-0.393066,-0.017806,0.428633,-0.586345,0.186546,0.300138
1153,9.608333,-0.393071,-0.017811,0.428636,-0.586362,0.186501,0.300140
1154,9.616667,-0.393059,-0.017805,0.428645,-0.586353,0.186448,0.300148
1155,9.625000,-0.393041,-0.017791,0.428654,-0.586375,0.186392,0.300140
1156,9.633333,-0.393018,-0.017781,0.428661,-0.586372,0.186352,0.300144
1157,9.641667,-0.393024,-0.017781,0.428665,-0.586401,0.186293,0.300137
1158,9.650000,-0.393033,-0.017782,0.428676,-0.586371,0.186254,0.300135
1159,9.658333,-0.393024,-0.017780,0.428680,-0.586384,0.186217,0.300132
1160,9.666667,-0.393005,-0.017773,0.428693,-0.586405,0.186171,0.300127
1161,9.675000,-0.392993,-0.017761,0.428692,-0.586437,0.186114,0.300134
1162,9.683333,-0.392997,-0.017764,0.428713,-0.586405,0.186088,0.300130
1163,9.691667,-0.392976,-0.017749,0.428716,-0.586424,0.186042,0.300134
1164,9.700000,-0.392954,-0.017742,0.428729,-0.586412,0.186005,0.300133
1165,9.708333,-0.392939,-0.017727,0.428727,-0.586431,0.185960,0.300131
1166,9.716667,-0.392944,-0.017724,0.428745,-0.586406,0.185931,0.300128
1167,9.725000,-0.392903,-0.017711,0.428744,-0.586427,0.185889,0.300138
1168,9.733333,-0.392910,-0.017711,0.428755,-0.586431,0.185849,0.300131
1169,9.741667,-0.392916,-0.017706,0.428769,-0.586419,0.185803,0.300131
1170,9.750000,-0.392888,-0.017691,0.428772,-0.586403,0.185775,0.300134
1171,9.758333,-0.392887,-0.017684,0.428782,-0.586425,0.185721,0.300132
1172,9.766667,-0.392876,-0.017683,0.428780,-0.586412,0.185684,0.300131
1173,9.775000,-0.392862,-0.017669,0.428787,-0.586387,0.185657,0.300129
1174,9.783333,-0.392861,-0.017669,0.428797,-0.586398,0.185613,0.300117
1175,9.791667,-0.392838,-0.017656,0.428801,-0.586362,0.185586,0.300125
1176,9.800000,-0.392806,-0.017637,0.428810,-0.586353,0.185535,0.300133
1177,9.808333,-0.392819,-0.017649,0.428810,-0.586333,0.185494,0.300123
1178,9.816667,-0.392800,-0.017631,0.428826,-0.586370,0.185446,0.300123
1179,9.825000,-0.392769,-0.017616,0.428831,-0.586303,0.185409,0.300121
1180,9.833333,-0.392784,-0.017625,0.428834,-0.586318,0.185366,0.300115
1181,9.841667,-0.392763,-0.017613,0.428846,-0.586247,0.185354,0.300121
1182,9.850000,-0.392729,-0.017585,0.428846,-0.586275,0.185306,0.300117
1183,9.858333,-0.392739,-0.017591,0.428865,-0.586289,0.185250,0.300124
1184,9.866667,-0.392738,-0.017589,0.428861,-0.586285,0.185211,0.300118
1185,9.875000,-0.392722,-0.017575,0.428883,-0.586252,0.185174,0.300118
1186,9.883333,-0.392746,-0.017581,0.428884,-0.586249,0.185136,0.300119
1187,9.891667,-0.392709,-0.017566,0.428892,-0.586237,0.185097,0.300122
1188,9.900000,-0.392716,-0.017552,0.428893,-0.586276,0.185038,0.300134
1189,9.908333,-0.392682,-0.017543,0.428904,-0.586300,0.184994,0.300133
1190,9.916667,-0.392684,-0.017547,0.428909,-0.586291,0.184957,0.300127
1191,9.925000,-0.392646,-0.017521,0.428924,-0.586291,0.184910,0.300127
1192,9.933333,-0.392641,-0.017514,0.428927,-0.586325,0.184863,0.300117
1193,9.941667,-0.392641,-0.017517,0.428935,-0.586351,0.184800,0.300129
1194,9.950000,-0.392617,-0.017503,0.428940,-0.586311,0.184781,0.300124
1195,9.958333,-0.392633,-0.017501,0.428950,-0.586372,0.184717,0.300127
1196,9.966667,-0.392590,-0.017477,0.428955,-0.586346,0.184678,0.300114
1197,9.975000,-0.392573,-0.017465,0.428955,-0.586385,0.184630,0.300106
1198,9.983333,-0.392543,-0.017451,0.428963,-0.586435,0.184577,0.300111
1199,9.991667,-0.392578,-0.017467,0.428971,-0.586435,0.184525,0.300117
1200,10.000000,-0.392526,-0.017431,0.428977,-0.586436,0.184483,0.300121
1201,10.008333,-0.392522,-0.017429,0.428985,-0.586404,0.184448,0.300118
1202,10.016667,-0.392562,-0.017443,0.429001,-0.586451,0.184391,0.300104
1203,10.025000,-0.392520,-0.017421,0.429000,-0.586482,0.184350,0.300112
1204,10.033333,-0.392506,-0.017404,0.429009,-0.586492,0.184312,0.300106
1205,10.041667,-0.392517,-0.017421,0.429016,-0.586449,0.184286,0.300109
1206,10.050000,-0.392499,-0.017404,0.429027,-0.586463,0.184235,0.300107
1207,10.058333,-0.392472,-0.017392,0.429027,-0.586487,0.184188,0.300105
1208,10.066667,-0.392477,-0.017389,0.429033,-0.586460,0.184174,0.300108
1209,10.075000,-0.392485,-0.017388,0.429055,-0.586444,0.184124,0.300108
1210,10.083333,-0.392451,-0.017383,0.429040,-0.586454,0.184082,0.300106
1211,10.091667,-0.392476,-0.017374,0.429069,-0.586460,0.184046,0.300102
1212,10.100000,-0.392450,-0.017371,0.429064,-0.586430,0.184018,0.300100
1213,10.108333,-0.392419,-0.017353,0.429078,-0.586409,0.183978,0.300109
1214,10.116667,-0.392418,-0.017350,0.429082,-0.586428,0.183933,0.300114
1215,10.125000,-0.392428,-0.017352,0.429094,-0.586428,0.183887,0.300122
1216,10.133333,-0.392407,-0.017336,0.429095,-0.586433,0.183853,0.300120
1217,10.141667,-0.392385,-0.017324,0.429098,-0.586407,0.183816,0.300114
1218,10.150000,-0.392382,-0.017323,0.429104,-0.586387,0.183783,0.300116
1219,10.158333,-0.392338,-0.017301,0.429104,-0.586376,0.183743,0.300112
1220,10.166667,-0.392342,-0.017299,0.429115,-0.586381,0.183703,0.300114
1221,10.175000,-0.392340,-0.017298,0.429120,-0.586332,0.183668,0.300117
1222,10.183333,-0.392343,-0.017290,0.429127,-0.586336,0.183620,0.300112
1223,10.191667,-0.392274,-0.017273,0.429121,-0.586335,0.183581,0.300113
1224,10.200000,-0.392322,-0.017277,0.429140,-0.586292,0.183550,0.300112
1225,10.208333,-0.392284,-0.017264,0.429140,-0.586288,0.183505,0.300109
1226,10.216667,-0.392288,-0.017260,0.429156,-0.586268,0.183472,0.300111
1227,10.225000,-0.392305,-0.017269,0.429165,-0.586260,0.183428,0.300117
1228,10.233333,-0.392282,-0.017251,0.429171,-0.586242,0.183388,0.300119
1229,10.241667,-0.392249,-0.017237,0.429175,-0.586265,0.183338,0.300118
1230,10.250000,-0.392268,-0.017242,0.429172,-0.586275,0.183307,0.300108
1231,10.258333,-0.392230,-0.017209,0.429191,-0.586267,0.183275,0.300104
1232,10.266667,-0.392242,-0.017218,0.429182,-0.586270,0.183226,0.300105
1233,10.275000,-0.392202,-0.017188,0.429193,-0.586280,0.183194,0.300100
1234,10.283333,-0.392207,-0.017186,0.429195,-0.586299,0.183150,0.300098
1235,10.291667,-0.392209,-0.017188,0.429208,-0.586347,0.183104,0.300092
1236,10.300000,-0.392187,-0.017170,0.429201,-0.586349,0.183054,0.300091
1237,10.308333,-0.392168,-0.017168,0.429218,-0.586400,0.183003,0.300096
1238,10.316667,-0.392166,-0.017149,0.429219,-0.586390,0.182972,0.300093
1239,10.325000,-0.392143,-0.017150,0.429227,-0.586386,0.182928,0.300088
1240,10.333333,-0.392130,-0.017138,0.429234,-0.586401,0.182887,0.300086
1241,10.341667,-0.392121,-0.017126,0.429237,-0.586459,0.182821,0.300077
1242,10.350000,-0.392139,-0.017135,0.429252,-0.586420,0.182787,0.300084
1243,10.358333,-0.392113,-0.017119,0.429265,-0.586456,0.182739,0.300085
1244,10.366667,-0.392097,-0.017111,0.429255,-0.586484,0.182691,0.300085
1245,10.375000,-0.392086,-0.017099,0.429267,-0.586503,0.182647,0.300073
1246,10.383333,-0.392091,-0.017099,0.429273,-0.586541,0.182589,0.300069
1247,10.391667,-0.392073,-0.017089,0.429276,-0.586516,0.182551,0.300074
1248,10.400000,-0.392043,-0.017072,0.429284,-0.586514,0.182511,0.300073
1249,10.408333,-0.392042,-0.017066,0.429289,-0.586516,0.182465,0.300064
1250,10.416667,-0.392063,-0.017067,0.429291,-0.586537,0.182423,0.300058
1251,10.425000,-0.392015,-0.017056,0.429291,-0.586498,0.182389,0.300065
1252,10.433333,-0.392032,-0.017049,0.429311,-0.586550,0.182342,0.300062
1253,10.441667,-0.392045,-0.017057,0.429322,-0.586514,0.182296,0.300065
1254,10.450000,-0.391979,-0.017034,0.429320,-0.586508,0.182255,0.300068
1255,10.458333,-0.391999,-0.017027,0.429333,-0.586501,0.182217,0.300069
1256,10.466667,-0.391982,-0.017024,0.429324,-0.586508,0.182170,0.300059
1257,10.475000,-0.391985,-0.017022,0.429341,-0.586500,0.182124,0.300056
1258,10.483333,-0.391959,-0.017014,0.429342,-0.586493,0.182096,0.300060
1259,10.491667,-0.391944,-0.017001,0.429354,-0.586478,0.182058,0.300062
1260,10.500000,-0.391907,-0.016974,0.429352,-0.586485,0.182013,0.300064
1261,10.508333,-0.391942,-0.016990,0.429362,-0.586463,0.181967,0.300071
1262,10.516667,-0.391891,-0.016957,0.429377,-0.586497,0.181936,0.300065
1263,10.525000,-0.391854,-0.016935,0.429389,-0.586447,0.181905,0.300061
1264,10.533333,-0.391881,-0.016938,0.429398,-0.586429,0.181867,0.300068
1265,10.541667,-0.391854,-0.016927,0.429400,-0.586396,0.181841,0.300062
1266,10.550000,-0.391866,-0.016926,0.429416,-0.586400,0.181791,0.300071
1267,10.558333,-0.391838,-0.016925,0.429418,-0.586360,0.181754,0.300109
1268,10.566667,-0.391813,-0.016953,0.429439,-0.586399,0.181770,0.300113
1269,10.575000,-0.391803,-0.016925,0.429453,-0.586338,0.181817,0.300140
1270,10.583333,-0.391815,-0.016915,0.429412,-0.586370,0.181920,0.300108
1271,10.591667,-0.391928,-0.016889,0.429445,-0.586458,0.181962,0.300079
1272,10.600000,-0.391900,-0.016865,0.429348,-0.586490,0.182024,0.300078
1273,10.608333,-0.391967,-0.016855,0.429405,-0.586504,0.182072,0.300086
1274,10.616667,-0.391933,-0.016860,0.429362,-0.586484,0.182091,0.300101
1275,10.625000,-0.391923,-0.016849,0.429368,-0.586488,0.182103,0.300093
1276,10.633333,-0.391950,-0.016874,0.429368,-0.586494,0.182113,0.300076
1277,10.641667,-0.392003,-0.016879,0.429344,-0.586493,0.182135,0.300058
1278,10.650000,-0.391997,-0.016862,0.429362,-0.586478,0.182191,0.300059
1279,10.658333,-0.392006,-0.016840,0.429339,-0.586558,0.182254,0.300082
1280,10.666667,-0.392023,-0.016832,0.429367,-0.586529,0.182328,0.300088
1281,10.675000,-0.392032,-0.016830,0.429340,-0.586497,0.182378,0.300094
1282,10.683333,-0.392038,-0.016844,0.429357,-0.586509,0.182399,0.300076
1283,10.691667,-0.392064,-0.016853,0.429338,-0.586527,0.182417,0.300074
1284,10.700000,-0.392045,-0.016836,0.429336,-0.586502,0.182440,0.300071
1285,10.708333,-0.392042,-0.016837,0.429332,-0.586475,0.182487,0.300083
1286,10.716667,-0.392038,-0.016822,0.429337,-0.586475,0.182540,0.300089
1287,10.725000,-0.392065,-0.016826,0.429319,-0.586477,0.182600,0.300087
1288,10.733333,-0.392090,-0.016819,0.429325,-0.586485,0.182649,0.300085
1289,10.741667,-0.392083,-0.016821,0.429304,-0.586433,0.182706,0.300073
1290,10.750000,-0.392090,-0.016813,0.429309,-0.586421,0.182734,0.300073
1291,10.758333,-0.392164,-0.016844,0.429311,-0.586398,0.182779,0.300074
1292,10.766667,-0.392157,-0.016810,0.429298,-0.586433,0.182823,0.300087
1293,10.775000,-0.392154,-0.016802,0.429306,-0.586401,0.182887,0.300092
1294,10.783333,-0.392169,-0.016789,0.429307,-0.586409,0.182952,0.300092
1295,10.791667,-0.392172,-0.016789,0.429299,-0.586380,0.183003,0.300094
1296,10.800000,-0.392170,-0.016780,0.429294,-0.586315,0.183063,0.300092
1297,10.808333,-0.392186,-0.016804,0.429299,-0.586326,0.183090,0.300099
1298,10.816667,-0.392154,-0.016784,0.429287,-0.586248,0.183136,0.300103
1299,10.825000,-0.392164,-0.016787,0.429297,-0.586266,0.183153,0.300107
1300,10.833333,-0.392206,-0.016804,0.429281,-0.586283,0.183191,0.300104
1301,10.841667,-0.392236,-0.016805,0.429285,-0.586223,0.183243,0.300101
1302,10.850000,-0.392231,-0.016783,0.429281,-0.586249,0.183293,0.300096
1303,10.858333,-0.392225,-0.016775,0.429285,-0.586237,0.183338,0.300104
1304,10.866667,-0.392218,-0.016755,0.429270,-0.586209,0.183387,0.300111
1305,10.875000,-0.392289,-0.016784,0.429280,-0.586229,0.183407,0.300117
1306,10.883333,-0.392293,-0.016798,0.429262,-0.586264,0.183443,0.300116
1307,10.891667,-0.392276,-0.016774,0.429265,-0.586253,0.183499,0.300110
1308,10.900000,-0.392342,-0.016798,0.429253,-0.586269,0.183531,0.300089
1309,10.908333,-0.392341,-0.016785,0.429245,-0.586300,0.183561,0.300099
1310,10.916667,-0.392340,-0.016789,0.429237,-0.586318,0.183593,0.300094
1311,10.925000,-0.392353,-0.016793,0.429228,-0.586332,0.183644,0.300103
1312,10.933333,-0.392345,-0.016792,0.429239,-0.586327,0.183691,0.300110
1313,10.941667,-0.392327,-0.016769,0.429228,-0.586314,0.183718,0.300122
1314,10.950000,-0.392357,-0.016802,0.429241,-0.586362,0.183752,0.300117
1315,10.958333,-0.392366,-0.016798,0.429236,-0.586355,0.183797,0.300121
1316,10.966667,-0.392350,-0.016795,0.429227,-0.586334,0.183835,0.300114
1317,10.975000,-0.392376,-0.016794,0.429218,-0.586392,0.183857,0.300117
1318,10.983333,-0.392421,-0.016814,0.429217,-0.586390,0.183909,0.300117
1319,10.991667,-0.392390,-0.016777,0.429205,-0.586390,0.183942,0.300114
1320,11.000000,-0.392410,-0.016802,0.429195,-0.586428,0.183975,0.300110
1321,11.008333,-0.392421,-0.016793,0.429193,-0.586434,0.184033,0.300103
1322,11.016667,-0.392420,-0.016802,0.429183,-0.586435,0.184065,0.300103
1323,11.025000,-0.392429,-0.016799,0.429165,-0.586447,0.184098,0.300093
1324,11.033333,-0.392492,-0.016824,0.429179,-0.586455,0.184142,0.300089
1325,11.041667,-0.392445,-0.016799,0.429160,-0.586470,0.184170,0.300101
1326,11.050000,-0.392484,-0.016822,0.429172,-0.586488,0.184206,0.300099
1327,11.058333,-0.392489,-0.016823,0.429160,-0.586466,0.184258,0.300109
1328,11.066667,-0.392516,-0.016825,0.429168,-0.586495,0.184287,0.300112
1329,11.075000,-0.392492,-0.016817,0.429151,-0.586509,0.184327,0.300115
1330,11.083333,-0.392525,-0.016818,0.429154,-0.586477,0.184381,0.300117
1331,11.091667,-0.392540,-0.016835,0.429155,-0.586478,0.184429,0.300124
1332,11.100000,-0.392560,-0.016837,0.429142,-0.586472,0.184462,0.300121
1333,11.108333,-0.392522,-0.016823,0.429127,-0.586484,0.184493,0.300123
1334,11.116667,-0.392531,-0.016817,0.429114,-0.586499,0.184534,0.300117
1335,11.125000,-0.392564,-0.016835,0.429118,-0.586426,0.184605,0.300118
1336,11.133333,-0.392560,-0.016815,0.429106,-0.586380,0.184665,0.300116
1337,11.141667,-0.392545,-0.016820,0.429096,-0.586395,0.184715,0.300115
1338,11.150000,-0.392565,-0.016821,0.429098,-0.586410,0.184754,0.300115
1339,11.158333,-0.392555,-0.016823,0.429080,-0.586363,0.184798,0.300125
1340,11.166667,-0.392539,-0.016806,0.429077,-0.586331,0.184848,0.300128
1341,11.175000,-0.392584,-0.016846,0.429099,-0.586314,0.184895,0.300134
1342,11.183333,-0.392568,-0.016833,0.429083,-0.586309,0.184919,0.300142
1343,11.191667,-0.392589,-0.016847,0.429086,-0.586270,0.184980,0.300153
1344,11.200000,-0.392585,-0.016834,0.429079,-0.586250,0.185026,0.300153
1345,11.208333,-0.392609,-0.016835,0.429067,-0.586251,0.185079,0.300159
1346,11.216667,-0.392604,-0.016822,0.429063,-0.586260,0.185116,0.300145
1347,11.225000,-0.392631,-0.016842,0.429054,-0.586257,0.185171,0.300142
1348,11.233333,-0.392636,-0.016835,0.429043,-0.586251,0.185218,0.300136
1349,11.241667,-0.392653,-0.016833,0.429044,-0.586289,0.185256,0.300134
1350,11.250000,-0.392635,-0.016831,0.429025,-0.586282,0.185300,0.300126
1351,11.258333,-0.392662,-0.016836,0.429030,-0.586287,0.185336,0.300132
1352,11.266667,-0.392672,-0.016848,0.429026,-0.586312,0.185361,0.300131
1353,11.275000,-0.392685,-0.016855,0.429020,-0.586317,0.185404,0.300144
1354,11.283333,-0.392702,-0.016859,0.429027,-0.586286,0.185453,0.300147
1355,11.291667,-0.392660,-0.016853,0.429006,-0.586316,0.185489,0.300150
1356,11.300000,-0.392690,-0.016845,0.429015,-0.586350,0.185519,0.300152
1357,11.308333,-0.392701,-0.016868,0.429016,-0.586331,0.185558,0.300157
1358,11.316667,-0.392693,-0.016850,0.428996,-0.586349,0.185606,0.300153
1359,11.325000,-0.392693,-0.016847,0.428995,-0.586387,0.185645,0.300159
1360,11.333333,-0.392717,-0.016848,0.428991,-0.586383,0.185678,0.300159
1361,11.341667,-0.392727,-0.016861,0.428970,-0.586394,0.185715,0.300150
1362,11.350000,-0.392713,-0.016843,0.428963,-0.586424,0.185753,0.300148
1363,11.358333,-0.392703,-0.016836,0.428957,-0.586384,0.185796,0.300145
1364,11.366667,-0.392709,-0.016840,0.428956,-0.586416,0.185838,0.300153
1365,11.375000,-0.392721,-0.016839,0.428946,-0.586414,0.185877,0.300155
1366,11.383333,-0.392741,-0.016849,0.428942,-0.586429,0.185912,0.300152
1367,11.391667,-0.392717,-0.016828,0.428935,-0.586431,0.185957,0.300146
1368,11.400000,-0.392723,-0.016831,0.428930,-0.586430,0.185997,0.300151
1369,11.408333,-0.392719,-0.016842,0.428923,-0.586430,0.186035,0.300162
1370,11.416667,-0.392735,-0.016839,0.428931,-0.586425,0.186075,0.300161
1371,11.425000,-0.392739,-0.016840,0.428924,-0.586369,0.186120,0.300167
1372,11.433333,-0.392744,-0.016856,0.428917,-0.586379,0.186154,0.300166
1373,11.441667,-0.392764,-0.016860,0.428906,-0.586389,0.186181,0.300169
1374,11.450000,-0.392762,-0.016850,0.428902,-0.586396,0.186222,0.300165
1375,11.458333,-0.392793,-0.016874,0.428891,-0.586367,0.186276,0.300163
1376,11.466667,-0.392763,-0.016832,0.428892,-0.586376,0.186333,0.300166
1377,11.475000,-0.392812,-0.016858,0.428885,-0.586406,0.186387,0.300160
1378,11.483333,-0.392848,-0.016855,0.428891,-0.586383,0.186430,0.300160
1379,11.491667,-0.392861,-0.016869,0.428881,-0.586366,0.186469,0.300156
1380,11.500000,-0.392838,-0.016871,0.428869,-0.586346,0.186519,0.300150
1381,11.508333,-0.392871,-0.016860,0.428876,-0.586371,0.186567,0.300153
1382,11.516667,-0.392875,-0.016879,0.428871,-0.586364,0.186600,0.300151
1383,11.525000,-0.392862,-0.016867,0.428858,-0.586338,0.186649,0.300154
1384,11.533333,-0.392916,-0.016892,0.428867,-0.586325,0.186694,0.300157
1385,11.541667,-0.392926,-0.016886,0.428866,-0.586383,0.186723,0.300146
1386,11.550000,-0.392908,-0.016887,0.428857,-0.586374,0.186768,0.300156
1387,11.558333,-0.392866,-0.016867,0.428838,-0.586352,0.186812,0.300149
1388,11.566667,-0.392867,-0.016867,0.428833,-0.586351,0.186857,0.300155
1389,11.575000,-0.392901,-0.016875,0.428832,-0.586358,0.186886,0.300153
